run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,exe_L,exe_Du,exe_Dv,exe_F,exe_k,exe_dt,exe_plotgap,exe_steps,exe_noise,exe_output,exe_checkpoint,exe_checkpoint_freq,exe_checkpoint_output,exe_adios_config,exe_adios_span,exe_adios_memory_selection,exe_mesh_type,run_nprocs,run_settings,run_array_dimention,run_diffusion_coeff_U,run_diffusion_coeff_V,run_feed_rate_U,run_kill_rate_V,run_Timestep,run_simulation_steps,run_indused_noise,total_exe_time_ms,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-10499.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.2,0.15,0.01,0.048,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.2,0.15,0.01,0.048,5,1000,1e-06,88.18562006950378,2439137,129200.0,4433.0,5838.0,295.5
run-9098.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.1,0.01,0.05,1,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.1,0.01,0.05,1,500,1e-07,5.415521860122681,62929,129200.0,4433.0,7789.0,341.0
run-9573.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.15,0.02,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.2,0.15,0.02,0.05,5,500,1e-06,4.3944172859191895,39180,129200.0,4433.0,7789.0,396.3
run-10453.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.2,0.1,0.04,0.048,1,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.2,0.1,0.04,0.048,1,100,1e-06,16.37512493133545,184634,129200.0,4433.0,6568.0,311.4
run-6397.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.2,0.01,0.05,1,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.15,0.2,0.01,0.05,1,100,1e-06,3.8567144870758057,14584,129200.0,4433.0,5838.0,277.1
run-10541.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.2,0.15,0.02,0.05,1,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.2,0.15,0.02,0.05,1,1000,1e-06,51.36329674720764,1397023,129200.0,4433.0,7005.0,363.2
run-9371.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.2,0.04,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.2,0.04,0.04,5,1000,1e-06,9.19309115409851,199469,129200.0,4433.0,8083.0,1453.0
run-6051.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.1,0.2,0.01,0.04,1,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.1,0.2,0.01,0.04,1,500,1e-06,4.943207263946533,25975,129200.0,4433.0,7005.0,311.4
run-9417.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.1,0.01,0.048,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.2,0.1,0.01,0.048,5,500,1e-06,5.584652423858643,77664,129200.0,4433.0,8083.0,435.9
run-10572.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.2,0.15,0.04,0.05,1,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.2,0.15,0.04,0.05,1,100,1e-07,15.359906673431396,193146,129200.0,4433.0,7789.0,1108.0
run-9656.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.2,0.02,0.04,5,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.2,0.2,0.02,0.04,5,500,1e-07,4.247367858886719,34977,129200.0,4433.0,6568.0,335.3
run-7327.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.15,0.04,0.048,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,64,0.15,0.15,0.04,0.048,5,100,1e-06,11.652018547058104,103007,129200.0,4433.0,7005.0,290.6
run-9159.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.1,0.04,0.048,1,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.1,0.04,0.048,1,500,1e-06,4.093144416809082,45575,129200.0,4433.0,8083.0,341.0
run-7708.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.2,0.2,0.02,0.04,1,10,1000,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,64,0.2,0.2,0.02,0.04,1,1000,1e-07,58.00166368484497,863528,129200.0,4433.0,7789.0,396.3
run-9939.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.1,0.2,0.01,0.04,1,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.1,0.2,0.01,0.04,1,500,1e-06,32.19572710990906,728000,129200.0,4433.0,7005.0,335.3
run-6683.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.15,0.04,0.048,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.2,0.15,0.04,0.048,5,1000,1e-06,11.720137357711792,73936,129200.0,4433.0,5838.0,221.7
run-9125.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.1,0.02,0.048,1,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.1,0.02,0.048,1,1000,1e-06,6.226142406463623,126104,129200.0,4433.0,8083.0,492.6
run-5971.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.1,0.15,0.01,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.1,0.15,0.01,0.05,5,100,1e-06,8.0084068775177,21812,129200.0,4433.0,6568.0,290.6
run-9650.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.2,0.02,0.04,1,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.2,0.2,0.02,0.04,1,500,1e-07,5.161529779434204,56584,129200.0,4433.0,7789.0,295.5
run-6624.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.15,0.02,0.04,1,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.2,0.15,0.02,0.04,1,100,1e-07,3.2832400798797607,9867,129200.0,4433.0,6568.0,221.7
run-10044.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.1,0.01,0.04,1,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.15,0.1,0.01,0.04,1,100,1e-07,12.916890382766724,193567,129200.0,4433.0,7005.0,363.2
run-9328.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.2,0.02,0.04,1,10,1000,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.2,0.02,0.04,1,1000,1e-07,6.3400726318359375,107395,129200.0,4433.0,7506.0,363.2
run-6712.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.2,0.01,0.048,1,10,1000,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.2,0.2,0.01,0.048,1,1000,1e-07,6.234179973602295,51038,129200.0,4433.0,6568.0,246.3
run-10175.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.15,0.01,0.048,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.15,0.15,0.01,0.048,5,1000,1e-06,58.80755376815796,1652627,129200.0,4433.0,6568.0,335.3
run-6443.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.2,0.02,0.05,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.15,0.2,0.02,0.05,5,1000,1e-06,5.301594972610474,45000,129200.0,4433.0,6568.0,311.4
run-6287.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.15,0.01,0.048,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.15,0.15,0.01,0.048,5,1000,1e-06,5.9076337814331055,35997,129200.0,4433.0,6181.0,311.4
run-10278.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.2,0.01,0.048,5,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.15,0.2,0.01,0.048,5,100,1e-07,14.74464201927185,191294,129200.0,4433.0,7005.0,435.9
run-3645.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.1,0.04,0.04,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16,0.2,0.1,0.04,0.04,5,500,1e-06,15.6802499294281,108447,129200.0,4433.0,7005.0,311.4
run-6178.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.1,0.01,0.048,5,10,1000,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.15,0.1,0.01,0.048,5,1000,1e-07,5.000306844711304,29217,129200.0,4433.0,7005.0,290.6
run-6434.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.2,0.02,0.05,1,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.15,0.2,0.02,0.05,1,500,1e-07,4.365230321884155,26799,129200.0,4433.0,6181.0,260.8
run-7731.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.2,0.2,0.02,0.05,1,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,64,0.2,0.2,0.02,0.05,1,500,1e-06,33.44868993759155,468794,129200.0,4433.0,6568.0,295.5
run-10139.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.1,0.04,0.048,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.15,0.1,0.04,0.048,5,1000,1e-06,57.6769642829895,1637536,129200.0,4433.0,6568.0,341.0
run-9124.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.1,0.02,0.048,1,10,1000,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.1,0.02,0.048,1,1000,1e-07,6.655430793762207,120754,129200.0,4433.0,7506.0,435.9
run-9204.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.15,0.01,0.05,1,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.15,0.01,0.05,1,100,1e-07,4.714195966720581,31385,129200.0,4433.0,7789.0,363.2
run-9906.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.1,0.15,0.04,0.04,5,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.1,0.15,0.04,0.04,5,100,1e-07,14.6246817111969,218812,129200.0,4433.0,8083.0,1108.0
run-903.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.2,0.02,0.04,1,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.2,0.02,0.04,1,500,1e-06,2.8977510929107666,4667,129200.0,247.0,7005.0,40.0
run-6177.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.1,0.01,0.048,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.15,0.1,0.01,0.048,5,500,1e-06,5.295013427734375,41630,129200.0,4433.0,7005.0,316.6
run-6667.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.15,0.04,0.04,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.2,0.15,0.04,0.04,5,100,1e-06,4.054993391036987,11516,129200.0,4433.0,6181.0,311.4
run-6401.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.2,0.01,0.05,1,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.15,0.2,0.01,0.05,1,1000,1e-06,5.5125837326049805,45917,129200.0,4433.0,6568.0,335.3
run-7243.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.15,0.01,0.04,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,64,0.15,0.15,0.01,0.04,5,100,1e-06,12.36822247505188,114574,129200.0,4433.0,5838.0,260.8
run-10010.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.1,0.2,0.04,0.04,1,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.1,0.2,0.04,0.04,1,500,1e-07,41.876017808914185,1036512,129200.0,4433.0,7789.0,363.2
run-9500.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.1,0.04,0.05,5,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.2,0.1,0.04,0.05,5,500,1e-07,4.14253306388855,51708,129200.0,4433.0,7789.0,369.4
run-10563.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.2,0.15,0.04,0.048,1,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.2,0.15,0.04,0.048,1,500,1e-06,35.0317120552063,854035,129200.0,4433.0,5842.0,256.4
run-6155.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.1,0.2,0.04,0.05,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.1,0.2,0.04,0.05,5,1000,1e-06,7.189925670623779,65105,129200.0,4433.0,7005.0,363.2
run-7148.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.1,0.01,0.048,5,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,64,0.15,0.1,0.01,0.048,5,500,1e-07,36.79594397544861,502183,129200.0,4433.0,6568.0,167.7
run-8321.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,128,0.15,0.2,0.01,0.04,1,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,128,0.15,0.2,0.01,0.04,1,1000,1e-06,434.6486327648163,6873676,129200.0,4433.0,7005.0,290.6
run-6890.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.1,0.1,0.04,0.048,1,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,64,0.1,0.1,0.04,0.048,1,500,1e-07,29.351336240768433,392824,129200.0,4433.0,6568.0,341.0
run-9319.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.2,0.01,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.2,0.01,0.05,5,100,1e-06,4.811262369155884,23416,129200.0,4433.0,7789.0,396.3
run-10184.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.15,0.01,0.05,5,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.15,0.15,0.01,0.05,5,500,1e-07,34.92923951148987,820980,129200.0,4433.0,6568.0,363.2
run-9253.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.15,0.04,0.04,1,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,16,0.15,0.15,0.04,0.04,1,100,1e-06,4.647329330444336,27249,129200.0,4433.0,7789.0,363.2
run-6753.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.2,0.02,0.048,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.2,0.2,0.02,0.048,5,500,1e-06,2.6938209533691406,11163,129200.0,4433.0,7005.0,871.8
run-6715.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.2,0.01,0.048,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.2,0.2,0.01,0.048,5,100,1e-06,3.278407335281372,7773,129200.0,4433.0,5838.0,272.4
run-10340.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.2,0.04,0.04,5,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.15,0.2,0.04,0.04,5,500,1e-07,32.42368960380554,671346,129200.0,4433.0,6181.0,396.3
run-6283.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.15,0.15,0.01,0.048,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.15,0.15,0.01,0.048,5,100,1e-06,4.219174385070801,12774,129200.0,4433.0,6181.0,871.8
run-6783.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,16,0.2,0.2,0.04,0.048,1,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,4,settings-files.json,16,0.2,0.2,0.04,0.048,1,500,1e-06,3.476529121398926,17224,129200.0,4433.0,7506.0,316.6
run-10250.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,64,0.15,0.15,0.04,0.05,1,10,500,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,8,settings-files.json,64,0.15,0.15,0.04,0.05,1,500,1e-07,30.415149688720703,729700,129200.0,4433.0,7789.0,396.3
