run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,exe_L,exe_Du,exe_Dv,exe_F,exe_k,exe_dt,exe_plotgap,exe_steps,exe_noise,exe_output,exe_checkpoint,exe_checkpoint_freq,exe_checkpoint_output,exe_adios_config,exe_adios_span,exe_adios_memory_selection,exe_mesh_type,run_nprocs,run_settings,run_array_dimention,run_diffusion_coeff_U,run_diffusion_coeff_V,run_feed_rate_U,run_kill_rate_V,run_Timestep,run_simulation_steps,run_indused_noise,total_exe_time_ms,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-215.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.1,0.04,0.05,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.1,0.04,0.05,10,1000,1e-06,63.91126656532288,254056,129200.0,247.0,7005.0,33.83
run-101.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.1,0.01,0.04,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.1,0.01,0.04,10,1000,1e-06,9.02481245994568,34631,129200.0,247.0,7506.0,27.5
run-98.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.1,0.01,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.1,0.01,0.04,5,1000,1e-06,8.779275894165039,33718,129200.0,247.0,7005.0,55.0
run-45.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.04,0.05,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.04,0.05,10,100,1e-06,0.4905734062194824,628,129200.0,247.0,6568.0,29.0
run-35.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.01,0.05,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.01,0.05,10,1000,1e-06,0.7960858345031738,1789,129200.0,247.0,7005.0,29.14
run-80.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.2,0.01,0.05,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.2,0.01,0.05,5,1000,1e-06,0.7923247814178467,1672,129200.0,247.0,8083.0,27.5
run-115.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.1,0.04,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.1,0.04,0.05,5,500,1e-06,4.760919094085693,17526,129200.0,247.0,7005.0,27.5
run-37.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.04,0.04,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.04,0.04,5,500,1e-06,0.6474072933197021,1215,129200.0,247.0,7506.0,40.0
run-161.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.1,0.04,0.04,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.1,0.04,0.04,10,1000,1e-06,8.824800252914429,33895,129200.0,247.0,7005.0,27.5
run-255.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.1,0.04,0.04,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.1,0.04,0.04,10,100,1e-06,7.518614292144775,28699,129200.0,247.0,7005.0,55.0
run-2.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.1,0.01,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.1,0.01,0.04,5,1000,1e-06,0.8690452575683594,1921,129200.0,247.0,6568.0,29.0
run-187.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.2,0.04,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.2,0.04,0.05,5,500,1e-06,4.85201358795166,17952,129200.0,247.0,6568.0,27.5
run-21.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.1,0.04,0.05,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.1,0.04,0.05,10,100,1e-06,0.5463554859161377,630,129200.0,247.0,6568.0,29.0
run-249.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.1,0.01,0.05,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.1,0.01,0.05,10,100,1e-06,7.317290782928467,27703,129200.0,247.0,7005.0,40.0
run-53.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.1,0.01,0.04,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.1,0.01,0.04,10,1000,1e-06,0.7946937084197998,1770,129200.0,247.0,5838.0,40.0
run-143.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.2,0.04,0.05,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.2,0.04,0.05,10,1000,1e-06,8.681071996688843,33165,129200.0,247.0,6568.0,27.5
run-74.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.2,0.01,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.2,0.01,0.04,5,1000,1e-06,0.8586995601654053,1932,129200.0,247.0,6568.0,27.5
run-228.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.2,0.04,0.04,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.2,0.04,0.04,5,100,1e-06,6.8194580078125,25729,129200.0,247.0,7506.0,55.0
run-114.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.1,0.04,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.1,0.04,0.05,5,100,1e-06,1.5007140636444092,4486,129200.0,247.0,8083.0,55.0
run-232.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.2,0.04,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.2,0.04,0.04,10,500,1e-06,31.81160259246826,125697,129200.0,247.0,7506.0,40.0
run-152.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.1,0.01,0.05,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.1,0.01,0.05,5,1000,1e-06,8.977326393127441,34472,129200.0,247.0,6568.0,40.0
run-239.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.2,0.04,0.05,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.2,0.04,0.05,10,1000,1e-06,63.32048225402832,251707,129200.0,247.0,7506.0,27.5
run-251.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.1,0.01,0.05,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.1,0.01,0.05,10,1000,1e-06,65.73204064369202,261457,129200.0,247.0,7005.0,40.0
run-127.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.2,0.01,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.2,0.01,0.05,5,500,1e-06,4.6134514808654785,16921,129200.0,247.0,7506.0,27.5
run-128.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.2,0.01,0.05,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.2,0.01,0.05,5,1000,1e-06,8.830447912216187,33800,129200.0,247.0,7506.0,40.0
run-122.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.2,0.01,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.2,0.01,0.04,5,1000,1e-06,8.829817771911621,33857,129200.0,247.0,7506.0,55.0
run-220.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.2,0.01,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.2,0.01,0.04,10,500,1e-06,31.864551067352295,125905,129200.0,247.0,7506.0,40.0
run-7.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.1,0.01,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.1,0.01,0.05,5,500,1e-06,0.6514337062835693,1058,129200.0,247.0,7005.0,29.14
run-280.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.2,0.04,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.2,0.04,0.04,10,500,1e-06,32.684114933013916,129315,129200.0,247.0,8757.0,40.0
run-104.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.1,0.01,0.05,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.1,0.01,0.05,5,1000,1e-06,9.078234672546388,34742,129200.0,247.0,7005.0,55.0
run-109.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.1,0.04,0.04,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.1,0.04,0.04,5,500,1e-06,4.8650877475738525,17860,129200.0,247.0,6181.0,40.0
run-43.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.04,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.04,0.05,5,500,1e-06,0.6993794441223145,1267,129200.0,247.0,7005.0,40.0
run-219.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.2,0.01,0.04,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.2,0.01,0.04,10,100,1e-06,6.915686368942261,26276,129200.0,247.0,7506.0,29.0
run-82.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.2,0.01,0.05,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.2,0.01,0.05,10,500,1e-06,0.7002196311950684,1193,129200.0,247.0,4674.0,29.14
run-238.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.2,0.04,0.05,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.2,0.04,0.05,10,500,1e-06,32.077117681503296,126803,129200.0,247.0,8083.0,29.0
run-33.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.01,0.05,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.01,0.05,10,100,1e-06,0.5442869663238525,751,129200.0,247.0,6181.0,29.0
run-237.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.2,0.04,0.05,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.2,0.04,0.05,10,100,1e-06,6.966386079788208,26350,129200.0,247.0,7005.0,33.83
run-208.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.1,0.04,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.1,0.04,0.04,10,500,1e-06,33.143434286117554,130986,129200.0,247.0,7506.0,40.0
run-275.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.2,0.01,0.05,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.2,0.01,0.05,10,1000,1e-06,97.6530454158783,388933,129200.0,247.0,8083.0,27.5
run-282.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.2,0.04,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.2,0.04,0.05,5,100,1e-06,7.116306304931641,26830,129200.0,247.0,8083.0,55.0
run-94.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.2,0.04,0.05,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.2,0.04,0.05,10,500,1e-06,0.643080472946167,1190,129200.0,247.0,7005.0,29.0
run-142.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.2,0.04,0.05,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.2,0.04,0.05,10,500,1e-06,4.852895975112915,17932,129200.0,247.0,7005.0,27.5
run-36.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.04,0.04,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.04,0.04,5,100,1e-06,0.5477430820465088,777,129200.0,247.0,6181.0,40.0
run-155.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.1,0.01,0.05,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.1,0.01,0.05,10,1000,1e-06,8.823662519454956,33663,129200.0,247.0,7506.0,40.0
run-286.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.2,0.04,0.05,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.2,0.04,0.05,10,500,1e-06,32.925215005874634,130313,129200.0,247.0,7789.0,29.0
run-270.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.2,0.01,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.2,0.01,0.05,5,100,1e-06,7.305974245071411,27734,129200.0,247.0,8083.0,27.5
run-103.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.1,0.01,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.1,0.01,0.05,5,500,1e-06,4.809648752212524,17591,129200.0,247.0,7005.0,40.0
run-31.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.01,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.01,0.05,5,500,1e-06,0.6434683799743652,1197,129200.0,247.0,8083.0,40.0
run-51.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.1,0.01,0.04,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.1,0.01,0.04,10,100,1e-06,0.5439624786376953,626,129200.0,247.0,6568.0,55.0
run-181.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.2,0.04,0.04,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.2,0.04,0.04,5,500,1e-06,4.962807655334473,18224,129200.0,247.0,6568.0,27.5
run-247.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.1,0.01,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.1,0.01,0.05,5,500,1e-06,32.05472207069397,126739,129200.0,247.0,7506.0,55.0
run-28.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.01,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.01,0.04,10,500,1e-06,0.7046349048614502,1227,129200.0,247.0,6568.0,27.5
run-148.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.1,0.01,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.1,0.01,0.04,10,500,1e-06,4.5554609298706055,16808,129200.0,247.0,7005.0,29.14
run-126.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.2,0.01,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.2,0.01,0.05,5,100,1e-06,1.5483946800231934,4725,129200.0,247.0,7506.0,55.0
run-52.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.1,0.01,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.1,0.01,0.04,10,500,1e-06,0.6977436542510986,1254,129200.0,247.0,6568.0,27.5
run-170.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.2,0.01,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.2,0.01,0.04,5,1000,1e-06,8.725785970687866,33482,129200.0,247.0,7506.0,40.0
run-70.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.1,0.04,0.05,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.1,0.04,0.05,10,500,1e-06,0.7002880573272705,1271,129200.0,247.0,6181.0,29.0
run-198.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.1,0.01,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.1,0.01,0.05,5,100,1e-06,7.070877552032471,26685,129200.0,247.0,7506.0,29.0
run-166.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.1,0.04,0.05,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.1,0.04,0.05,10,500,1e-06,4.655019044876099,17069,129200.0,247.0,7005.0,27.5
run-139.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.2,0.04,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.2,0.04,0.05,5,500,1e-06,5.020831108093262,18462,129200.0,247.0,7005.0,27.5
run-192.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.1,0.01,0.04,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.1,0.01,0.04,5,100,1e-06,7.471020460128784,28150,129200.0,247.0,5838.0,40.0
run-267.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.2,0.01,0.04,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.2,0.01,0.04,10,100,1e-06,7.741045713424683,29368,129200.0,247.0,7506.0,27.5
run-217.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.2,0.01,0.04,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.2,0.01,0.04,5,500,1e-06,31.975250482559204,126555,129200.0,247.0,7005.0,55.0
run-158.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.1,0.04,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.1,0.04,0.04,5,1000,1e-06,9.026732683181764,34603,129200.0,247.0,7506.0,40.0
run-135.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.1,0.2,0.04,0.04,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.1,0.2,0.04,0.04,10,100,1e-06,1.5075197219848633,4446,129200.0,247.0,7005.0,40.0
run-9.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.1,0.01,0.05,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.1,0.01,0.05,10,100,1e-06,0.5462586879730225,733,129200.0,247.0,7506.0,35.29
run-54.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.1,0.01,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.1,0.01,0.05,5,100,1e-06,0.5978798866271973,763,129200.0,247.0,7005.0,29.0
run-20.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.1,0.04,0.05,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.1,0.04,0.05,5,1000,1e-06,0.8572189807891846,1876,129200.0,247.0,6568.0,40.0
run-56.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.1,0.01,0.05,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.1,0.01,0.05,5,1000,1e-06,0.7974975109100342,1750,129200.0,247.0,6568.0,27.5
run-62.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.1,0.04,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.1,0.04,0.04,5,1000,1e-06,0.8778305053710938,1882,129200.0,247.0,6568.0,40.0
run-40.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.04,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.04,0.04,10,500,1e-06,0.6974990367889404,1236,129200.0,247.0,6568.0,40.0
run-50.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.2,0.1,0.01,0.04,5,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.2,0.1,0.01,0.04,5,1000,1e-06,0.8445918560028076,1883,129200.0,247.0,6568.0,40.0
run-156.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.1,0.04,0.04,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.1,0.04,0.04,5,100,1e-06,1.5553607940673828,4759,129200.0,247.0,6568.0,40.0
run-258.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.2,0.1,0.04,0.05,5,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.2,0.1,0.04,0.05,5,100,1e-06,7.261396408081055,27206,129200.0,247.0,9553.0,55.0
run-25.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.2,0.01,0.04,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.2,0.01,0.04,5,500,1e-06,0.6438310146331787,1120,129200.0,247.0,6568.0,27.5
run-13.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.1,0.04,0.04,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.1,0.04,0.04,5,500,1e-06,0.6507830619812012,1178,129200.0,247.0,7005.0,27.5
run-163.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.1,0.04,0.05,5,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.1,0.04,0.05,5,500,1e-06,5.008362293243408,18446,129200.0,247.0,7005.0,55.0
run-197.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,128,0.1,0.1,0.01,0.04,10,10,1000,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,128,0.1,0.1,0.01,0.04,10,1000,1e-06,66.85058569908142,265909,129200.0,247.0,6568.0,40.0
run-10.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.1,0.01,0.05,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.1,0.01,0.05,10,500,1e-06,0.6480679512023926,1069,129200.0,247.0,5004.0,40.0
run-4.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,16,0.1,0.1,0.01,0.04,10,10,500,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,16,0.1,0.1,0.01,0.04,10,500,1e-06,0.7021186351776123,1233,129200.0,247.0,5254.0,40.0
run-171.iteration-0,Linux,x86_64,1,1,2304.0,2217390080,2147479552,64,0.2,0.2,0.01,0.04,10,10,100,1e-06,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,1,settings-files.json,64,0.2,0.2,0.01,0.04,10,100,1e-06,1.5430068969726562,4640,129200.0,247.0,7506.0,40.0
