run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,exe_L,exe_Du,exe_Dv,exe_F,exe_k,exe_dt,exe_plotgap,exe_steps,exe_noise,exe_output,exe_checkpoint,exe_checkpoint_freq,exe_checkpoint_output,exe_adios_config,exe_adios_span,exe_adios_memory_selection,exe_mesh_type,run_nprocs,run_settings,run_array_dimention,run_diffusion_coeff_U,run_diffusion_coeff_V,run_feed_rate_U,run_kill_rate_V,run_Timestep,run_simulation_steps,run_indused_noise,total_exe_time_ms,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-18.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.2,0.01,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.2,0.01,0.04,2.0,100.0,1e-07,0.3980433940887451,1142,129200.0,4433.0,6181.0,492.6
run-26.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.2,0.02,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.2,0.02,0.04,2.0,100.0,1e-07,0.3788118362426758,1205,129200.0,4433.0,5838.0,554.1
run-12.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.1,0.02,0.048,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.1,0.02,0.048,1.0,100.0,1e-07,0.3852744102478027,1291,129200.0,4433.0,4674.0,161.4
run-120.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.2,0.02,0.04,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.2,0.02,0.04,1.0,100.0,1e-07,2.094909906387329,12107,129200.0,4433.0,6568.0,369.4
run-106.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.1,0.02,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.1,0.02,0.04,2.0,100.0,1e-07,2.051177740097046,12562,129200.0,4433.0,5838.0,147.8
run-49.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.01,0.04,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.01,0.04,1.0,150.0,1e-07,0.3876276016235351,1255,129200.0,4433.0,5531.0,484.3
run-41.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.1,0.02,0.04,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.1,0.02,0.04,1.0,150.0,1e-07,0.3299620151519775,1058,129200.0,4433.0,6181.0,633.3
run-71.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.1,0.1,0.01,0.048,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.1,0.1,0.01,0.048,2.0,150.0,1e-07,2.2441153526306152,16289,129200.0,4433.0,5838.0,164.2
run-87.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.1,0.2,0.01,0.048,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.1,0.2,0.01,0.048,2.0,150.0,1e-07,1.7954978942871094,12897,129200.0,4433.0,6568.0,726.5
run-61.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.02,0.048,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.02,0.048,1.0,150.0,1e-07,0.3870038986206054,1361,129200.0,4433.0,6181.0,554.1
