0,1,2,3,4,5,6,7,8,9,10,11,12,walltime
2.0784321974723112,0.11678505816242744,-0.22001738300616788,0.8958862691743116,-0.8160398492772086,1.8132810591135895,0.02324731454010061,0.36517689015458454,-0.09510958612985708,1.1793531041680652,-0.7559970259805694,1.233030896472132,0.489713550084805,2.17669677734375
2.329170353323507,0.4648590923705979,-0.7935004507712375,0.8404119487706269,-0.925943171223054,1.524433768891209,-0.4034679635376416,0.5705048788644284,-0.6697336958605964,1.3552396916741771,-0.23307465596992646,0.03363522415348941,0.718694150602317,2.046910285949707
2.462661193954364,0.7464926244039594,-0.38380563818660224,0.8446068389082376,1.4227813349984573,-0.11193971219785605,0.5002965807858751,0.15712857466967867,-0.4489043168436847,1.1853465884392655,-0.3192443556523257,1.3014739120077838,0.7370839525036447,1.918771743774414
2.408671972287483,-0.9106736986736348,0.7313247108719222,1.2504551295233475,-0.6169711465591988,1.6960281860218531,-0.35699688111185945,0.035337653302845,-0.1367602278303699,1.6977266264579625,0.15400349086245474,-1.021556860567245,-0.2401745708244066,0.3769612312316894
2.713986021902879,-0.11735443369113822,0.2323369437578877,1.1146838883426133,1.607256121014105,-0.215746152089407,0.09525925080751511,-0.24156529942686408,-0.5143469275209062,1.7248450368895853,0.3524489109426563,-0.9428624665289179,0.12051423885551564,0.3332803249359131
2.0502020519053135,-1.122985317444247,-0.44266734729805607,2.8006679657062703,-0.04388208000669686,0.14281031104640288,-0.2164475955669564,1.058598445742168,0.672782596141683,0.4308468207164913,0.2689839419333585,-0.2796785527113873,-0.1628097354142938,2.341718912124634
2.510185398479683,0.09637371181081464,0.5868364111000226,1.0902751391552028,0.07231091071356857,0.7901267554048683,0.9710363187066785,-1.117725161176375,-0.5903243505625186,1.6825340958463213,0.615397075874991,-1.6318451516576509,0.07323791698185596,0.3762631416320801
2.751081889426754,-0.5423931348825276,0.2969023518119424,0.7224827138934714,-0.8148334010851266,1.321260858781436,-0.21309256972233798,0.6134342155585216,-0.5415824137144128,1.8005429178889225,0.11847208299472801,-1.042535998809495,0.11345612060040138,0.3883094787597656
2.4407840266263614,-0.04134617749652764,0.9584491284995968,2.086465921348768,1.7037401087488073,0.4630039571857616,0.346035585333547,-0.26017290533585485,-0.14908172133573216,0.9140366738523191,1.2881476188825767,-0.6077291342562011,0.03911394314106123,2.0952341556549072
2.2861122806486027,-1.0949254458768165,-1.2595102187611862,1.8186921411475685,-0.1400764498336,-0.5193731085873996,-0.4817237348723698,1.0829287314646268,0.3190140460601781,1.2058703107700404,-0.732626045864733,-0.7957853295091896,-0.0031313387207492125,0.326948881149292
1.9244699556825697,0.16102108480464863,-1.4842249125342095,1.3932746815785573,-1.9017875046047066,0.026629107439213383,-0.049625834361048685,0.7376541117639802,-0.030055837512038105,0.8303833569464321,-1.0437324267879389,0.6777838931047273,0.6810095838446235,2.0479776859283447
2.106551257317489,-0.652249233518001,1.0154922534760056,1.8235944541459999,-0.8040196524870141,-0.9444200038887598,0.9233312782788656,-0.9398197398126011,0.2645710647437741,1.1481879364536736,-0.0007193454138501253,-0.31177109635748973,-0.2874678062760658,0.3253493309020996
2.1614532968616103,-1.1697407510291262,-0.18600998799182164,1.6767224728204406,-1.6665264989911113,0.32068161283964935,0.4874855059169649,0.40282394255514853,0.4275163535576716,1.1366242549645829,-0.5625061578531809,-0.5090954105046961,-0.20725817758041862,0.3302972316741943
2.4593997831409213,-1.4919032357022535,-0.5574285231811443,1.956687706225289,-0.11575653496905994,-0.5725196489713882,-0.41846253786558085,1.2070425704198524,0.36265521687936536,1.2047441352683281,-0.2852396012413743,-0.5457012970401285,-0.28049611367425004,0.3980433940887451
2.223974938786026,-1.676664400368946,-0.5189001265663584,2.345603024824188,0.006602628356249097,-0.047539050698611834,-0.09439841858680798,0.8160320889012646,0.6901669474372086,1.0337691452931255,-0.2418771375037694,-0.8935205207343715,-0.4637508654478664,0.3788118362426758
2.1240263929817695,-0.021443256574899944,-1.151220368405878,0.5331557315639717,-0.7760073604970307,1.8054673845708762,0.03450737001567802,-0.07642704164805732,-0.2522982371437878,1.77649995051529,-1.2794403289653473,-0.5239543720658175,0.4402418959348448,0.3852744102478027
2.074189935110132,-0.1285713739653373,-0.5331514937190005,2.2894524685588813,0.6166434049711977,-0.9395377478535987,1.170783456353232,-0.05076182787444736,0.36231051721836915,0.4754021333405392,0.05868958872570799,0.4673452465497281,0.18630122055761913,2.094909906387329
1.9436245264761725,0.8304812982751676,-0.8144273264881536,1.3096244651059472,1.5980925290536192,0.37574279720850484,0.26543515444294835,-0.5973511131569718,-0.1511499258660287,1.0867847346638198,-0.6122314045734543,0.689641817728712,0.6824039837118957,2.051177740097046
2.550740098264093,-0.48986294733184477,-0.5148908837368356,1.729446924796202,0.5762226948342134,-1.531161445019679,0.9327072972635193,0.13729393451340136,-0.0030313478878774423,1.144065823659347,0.05123252466874781,-0.9218136423107387,0.05390616137498769,0.3876276016235351
2.706714140786006,-0.47593028629124784,0.7160671036660403,1.3217881317984468,1.6712842669188448,0.30891677872774914,0.9838232752666767,-0.23148140984237361,-0.09066472853185091,1.4483733888309152,0.4866227458922185,-0.834559210640051,-0.10319592280855149,0.3299620151519775
2.0957689664137598,0.5344741648686134,-0.6070938941571183,0.8020575372119821,-0.8625282830618369,1.3397326998437393,-0.8823077308586487,0.4133793342864944,-0.5044451600961546,1.362818317435298,-0.6957869012703288,0.542050888272107,0.7576194675825736,2.2441153526306152
2.3482037222262675,-0.9282567304247631,0.7174453871711818,2.403042674727289,-1.7126719076624994,0.001587785233194863,-0.44608850142950857,0.8806531057141422,0.01343833467379644,0.7184571054881906,1.0451930192879213,-0.5375304756671394,-0.16847154180580684,1.7954978942871094
