0,1,2,3,4,5,6,7,8,9,epochs_times_one,epochs_times_avg,fit_time
3.5271434390478893,-1.231963821790318,0.5125203578051678,0.3859437453142989,-1.17085239132153,0.3081448560196537,-0.7064700770600342,-0.5325086958301319,1.9385175592138026,0.09743967335850001,194.89,193.955,388.09
3.5253765860568063,-1.221713083910983,0.3730988210271663,0.05520609005554599,-0.053231734781428994,0.6387806383189111,-0.6053506615092903,-0.5356867890837085,1.939411885584424,0.09754682570236237,80.75,78.195,156.47
3.5236097330657232,-1.2114623460316485,0.23367728424916467,-0.27553156520320704,1.0643889217586717,0.9694164206181685,-0.5042312459585464,-0.5388648823372851,1.9403062119550454,0.09765397804622472,60.81,57.975,116.03
3.521088494025233,-1.1168064072841575,0.3428170981947621,0.6856102483413467,-1.118883131055614,0.2720110862528121,-0.428768507758846,-0.5398019528309849,1.961516984044355,0.09735641494481387,185.63,183.83,367.74
3.51932164103415,-1.1065556694048226,0.20339556141676052,0.35487259308259367,-0.0012624745155127928,0.6026468685520695,-0.3276490922081021,-0.5429800460845614,1.9624113104149763,0.09746356728867622,76.19,73.265,146.62
3.517554788043067,-1.0963049315254878,0.0639740246387589,0.02413493782384071,1.116358182024588,0.9332826508513269,-0.2265296766573582,-0.5461581393381381,1.9633056367855977,0.09757071963253858,53.32,50.88,101.83
3.502748241539499,-1.2693187034512365,0.4147410978989748,0.2130302729430684,-1.2339990966217196,0.26361862613328685,-0.5587019484790368,-0.48807128313817866,1.9532331530609544,0.09881400496080033,1875.66,1844.07,3688.51
3.500981388548416,-1.2590679655719017,0.2753195611209732,-0.11770738231568452,-0.11637844008161838,0.5942544084325442,-0.45758253292829276,-0.49124937639175525,1.9541274794315757,0.09892115730466268,734.6,736.825,1473.91
3.499214535557333,-1.248817227692567,0.1358980243429716,-0.4484450375744376,1.0012422164584824,0.9248901907318015,-0.3564631173775489,-0.4944274696453319,1.955021805802197,0.09902830964852503,539.32,543.7650000000001,1087.79
3.5244328615469573,-1.2361143641970869,0.5016559955933686,0.3667311372730511,-1.17786869191044,0.3031974971433907,-0.69005139610659,-0.527571205531026,1.9401526251968197,0.09759237686986671,380.34,380.72,761.64
3.5226660085558743,-1.225863626317752,0.3622344588153671,0.03599348201429819,-0.06024803537033892,0.6338332794426481,-0.5889319805558462,-0.5307492987846025,1.9410469515674411,0.09769952921372907,154.82,150.765,301.62
3.5208991555647913,-1.2156128884384172,0.22281292203736547,-0.29474417324445484,1.0573726211697618,0.9644690617419054,-0.48781256500510217,-0.5339273920381792,1.9419412779380625,0.09780668155759142,116.1,112.295,224.68
3.518377916524301,-1.1209569496909262,0.3319527359829629,0.6663976403000988,-1.1258994316445239,0.26706372737654915,-0.4123498268054019,-0.5348644625318789,1.963152050027372,0.09750911845618057,368.62,365.435,730.96
3.516611063533218,-1.1107062118115913,0.1925311992049613,0.33565998504134587,-0.008278775104422717,0.5976995096758064,-0.311230411254658,-0.5380425557854555,1.9640463763979934,0.09761627080004293,146.49,143.385,286.85
3.514844210542135,-1.1004554739322567,0.05310966242695969,0.0049223297825929085,1.1093418814356781,0.9283352919750638,-0.21011099570391398,-0.5412206490390321,1.9649407027686148,0.09772342314390528,98.18,96.215,192.52
3.5190117065450925,-1.2444154490106243,0.4799272711697702,0.3283059211905554,-1.19190129308826,0.29330277939086474,-0.6572140341997017,-0.5176962249328142,1.943422757162853,0.09789778389260011,773.52,761.54,1523.32
3.5172448535540095,-1.2341647111312894,0.3405057343917686,-0.0024317340681974755,-0.07428063654815881,0.6239385616901221,-0.5560946186489578,-0.5208743181863907,1.9443170835334744,0.09800493623646246,296.88,291.24,582.6
3.5154780005629265,-1.2239139732519546,0.201084197613767,-0.33316938932695056,1.043340019991942,0.9545743439893795,-0.4549752030982138,-0.5240524114399674,1.9452114099040958,0.09811208858032482,220.9,217.49,435.11
3.512956761522436,-1.1292580345044636,0.3102240115593644,0.6279724242176031,-1.1399320328223437,0.25716900962402317,-0.37951246489851354,-0.5249894819336671,1.9664221819934053,0.09781452547891396,720.09,720.13,1440.41
-1.4470856770727674,0.5685245987077405,-0.49027199101704555,-1.6173350799574289,-1.6007090344945387,-0.9701188725729469,0.11239941042673607,1.9109091817227264,0.16631639486774918,-0.01953879986266669,2100.86,2100.86,2103.19
-1.4488525300638504,0.5787753365870754,-0.6296935277950471,-1.9480727352161817,-0.48308837795443754,-0.6394830902736898,0.21351882597748006,1.9077310884691498,0.16721072123837044,-0.019431647518804333,1364.98,1364.98,1368.67
-1.4506193830549337,0.5890260744664101,-0.7691150645730487,-2.278810390474935,0.6345322785856635,-0.30884730797443255,0.31463824152822406,1.9045529952155733,0.1681050476089917,-0.019324495174941975,1008.34,1008.34,1012.24
-1.3508656715269278,0.3813222742538655,0.3532821384451671,-1.5940045267527725,-1.7781600105650108,-0.2011951649301211,0.8207187123601691,1.9338829032027482,0.11305514320781886,-0.020746223032377,2069.51,2068.505,4140.69
-1.3526325245180109,0.39157301213320034,0.21386060166716553,-1.9247421820115254,-0.6605393540249096,0.12944061736913612,0.9218381279109131,1.9307048099491717,0.11394946957844011,-0.020639070688514644,1373.35,1367.185,2738.04
-1.3543993775090941,0.40182375001253506,0.07443906488916396,-2.2554798372702787,0.45708130251519136,0.4600763996683934,1.0229575434616573,1.9275267166955952,0.11484379594906137,-0.020531918344652286,1005.06,1001.51,2006.95
-1.4488435643374094,0.6019573964675936,-0.5395406792910343,-1.5303351274657053,-1.5856211847399178,-0.9806093218600945,0.19302244667546808,1.9087917845289304,0.17299364723790958,-0.019562971660188475,1145.88,1145.88,1150.45
-1.4506104173284924,0.6122081343469284,-0.6789622160690358,-1.8610727827244582,-0.4680005281998167,-0.6499735395608374,0.2941418622262121,1.9056136912753538,0.17388797360853084,-0.019455819316326117,535.63,535.63,539.38
-1.4523772703195756,0.6224588722262632,-0.8183837528470375,-2.1918104379832113,0.6496201283402844,-0.3193377572615801,0.3952612777769561,1.9024355980217773,0.1747822999791521,-0.01934866697246376,396.94,396.94,400.84
-1.3526235587915698,0.41475507201371853,0.3040134501711783,-1.507004574261049,-1.7630721608103899,-0.2116856142172687,0.9013417486089011,1.9317655060089522,0.11973239557797925,-0.020770394829898786,1141.28,1141.345,2286.74
-1.3543904117826528,0.4250058098930534,0.16459191339317675,-1.8377422295198018,-0.6454515042702887,0.11895016808198859,1.0024611641596453,1.9285874127553757,0.12062672194860051,-0.020663242486036428,535.78,531.935,1067.85
-1.356157264773736,0.43525654777238815,0.02517037661517518,-2.168479884778555,0.4721691522698122,0.4495859503812459,1.1035805797103893,1.9254093195017992,0.12152104831922177,-0.02055609014217407,396.04,393.725,793.39
-1.4531406220954233,0.683682013213901,-0.6599752506274513,-1.3176685769303813,-1.5487397742286224,-1.0062526423397886,0.39010097972792424,1.9036159247218734,0.18931581969830166,-0.019622058276352838,1062.98,1062.98,1066.64
-1.4549074750865063,0.6939327510932358,-0.7993967874054528,-1.6484062321891342,-0.43111911768852135,-0.6756168600405313,0.49122039527866823,1.9004378314682968,0.19021014606892292,-0.01951490593249048,414.87,414.87,418.51
-1.4566743280775896,0.7041834889725705,-0.9388183241834545,-1.9791438874478873,0.6865015388515797,-0.3449810777412741,0.5923398108294122,1.8972597382147203,0.19110447243954418,-0.019407753588628122,333.64,333.64,337.34
-1.3569206165495837,0.49647968876002596,0.18357887883476132,-1.294338023725725,-1.7261907502990945,-0.23732893469696267,1.0984202816613575,1.9265896462018952,0.13605456803837135,-0.02082948144606315,1062.51,1062.135,2127.98
-1.3586874695406668,0.5067304266393607,0.04415734205675975,-1.6250756789844778,-0.6085700937589934,0.09330684760229455,1.1995396972121015,1.9234115529483187,0.1369488944089926,-0.02072232910220079,413.72,411.36,826.47
-1.36045432253175,0.5169811645186955,-0.09526419472124181,-1.955813334243231,0.5090505627811076,0.42394262990155185,1.3006591127628455,1.9202334596947421,0.13784322077961386,-0.020615176758338433,323.53,322.015,648.14
-1.459390887925262,0.8025541830267118,-0.8351528089349669,-1.0083354125153643,-1.4950940862121929,-1.04355201758298,0.6767606641678604,1.8960874013661542,0.21305716145887194,-0.01970800244531918,1042.89,1042.89,1046.96
-1.461157740916345,0.8128049209060466,-0.9745743457129685,-1.3390730677741172,-0.37747342967209174,-0.7129162352837227,0.7778800797186044,1.8929093081125776,0.2139514878294932,-0.01960085010145682,397.86,397.86,401.71
