GPU,sys_phy_cores_count,sys_tot_cores_count,sys_ntasks_per_core,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,data_rr_count,model_encoding,batch_size,epochs,learning_rate,epochs_times_one,epochs_times_avg,fit_time
0,28,28,28,3300.0,135104114688,51539603456,10000,2,128,1,0.001,726.26,726.26,729.15
0,28,28,28,3300.0,135104114688,51539603456,10000,3,128,1,0.001,397.84,397.84,400.73
0,28,28,28,3300.0,135104114688,51539603456,10000,1,128,2,0.001,1562.24,1567.3049999999998,3136.93
0,28,28,28,3300.0,135104114688,51539603456,10000,2,128,2,0.001,710.72,701.905,1406.02
0,28,28,28,3300.0,135104114688,51539603456,10000,3,128,2,0.001,364.8,364.41,732.46
0,28,28,28,3300.0,135104114688,51539603456,10000,1,1,1,0.001,1918.26,1918.26,1920.87
0,28,28,28,3300.0,135104114688,51539603456,10000,2,1,1,0.001,1295.73,1295.73,1298.06
0,28,28,28,3300.0,135104114688,51539603456,10000,3,1,1,0.001,966.69,966.69,969.03
0,28,28,28,3300.0,135104114688,51539603456,10000,1,1,2,0.001,1911.64,1911.175,3824.58
0,28,28,28,3300.0,135104114688,51539603456,10000,2,1,2,0.001,1294.11,1291.87,2586.51
0,28,28,28,3300.0,135104114688,51539603456,10000,3,1,2,0.001,968.03,962.62,1927.53
0,28,28,28,3300.0,135104114688,51539603456,10000,1,10,1,0.001,1374.4,1374.4,1376.53
0,28,28,28,3300.0,135104114688,51539603456,10000,2,10,1,0.001,647.57,647.57,650.01
0,28,28,28,3300.0,135104114688,51539603456,10000,3,10,1,0.001,419.77,419.77,421.95
0,28,28,28,3300.0,135104114688,51539603456,10000,1,10,2,0.001,1377.4,1375.97,2754.03
0,28,28,28,3300.0,135104114688,51539603456,10000,2,10,2,0.001,656.79,654.05,1311.59
0,28,28,28,3300.0,135104114688,51539603456,10000,3,10,2,0.001,418.62,415.28,832.7
0,28,28,28,3300.0,135104114688,51539603456,10000,1,32,1,0.001,1399.03,1399.03,1402.08
0,28,28,28,3300.0,135104114688,51539603456,10000,2,32,1,0.001,590.22,590.22,592.36
0,28,28,28,3300.0,135104114688,51539603456,10000,3,32,1,0.001,378.49,378.49,380.77
0,28,28,28,3300.0,135104114688,51539603456,10000,1,32,2,0.001,1342.16,1342.165,2686.47
0,28,28,28,3300.0,135104114688,51539603456,10000,2,32,2,0.001,589.89,587.635,1178.44
0,28,28,28,3300.0,135104114688,51539603456,10000,3,32,2,0.001,380.67,376.495,755.13
0,28,28,28,3300.0,135104114688,51539603456,10000,1,64,1,0.001,1408.62,1408.62,1411.98
0,28,28,28,3300.0,135104114688,51539603456,10000,2,64,1,0.001,614.14,614.14,616.27
0,28,28,28,3300.0,135104114688,51539603456,10000,3,64,1,0.001,371.76,371.76,374.03
0,28,28,28,3300.0,135104114688,51539603456,10000,1,64,2,0.001,1394.71,1398.56,2800.0
0,28,28,28,3300.0,135104114688,51539603456,10000,2,64,2,0.001,567.17,565.415,1134.96
0,28,28,28,3300.0,135104114688,51539603456,10000,3,64,2,0.001,372.33,371.81,745.92
0,28,28,28,3300.0,135104114688,51539603456,10000,1,128,1,0.001,1416.76,1416.76,1420.24
0,28,28,28,3300.0,135104114688,51539603456,10000,2,128,1,0.001,726.26,726.26,729.15
0,28,28,28,3300.0,135104114688,51539603456,10000,3,128,1,0.001,397.84,397.84,400.73
0,28,28,28,3300.0,135104114688,51539603456,10000,1,128,2,0.001,1562.24,1567.3049999999998,3136.93
0,28,28,28,3300.0,135104114688,51539603456,10000,2,128,2,0.001,710.72,701.905,1406.02
0,28,28,28,3300.0,135104114688,51539603456,10000,3,128,2,0.001,364.8,364.41,732.46
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.001,20.61,20.61,20.77
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.001,17.55,17.55,17.62
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.001,15.49,15.49,15.59
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,2,0.001,19.88,19.7,39.48
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,2,0.001,17.22,15.155,30.41
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,2,0.001,15.4,12.685,25.48
0,28,28,28,3300.0,135104114688,51539603456,100,1,10,1,0.001,14.64,14.64,14.71
0,28,28,28,3300.0,135104114688,51539603456,100,2,10,1,0.001,10.88,10.88,10.98
0,28,28,28,3300.0,135104114688,51539603456,100,3,10,1,0.001,10.28,10.28,10.38
0,28,28,28,3300.0,135104114688,51539603456,100,1,10,2,0.001,14.36,14.015,28.1
0,28,28,28,3300.0,135104114688,51539603456,100,2,10,2,0.001,10.61,8.62,17.34
0,28,28,28,3300.0,135104114688,51539603456,100,3,10,2,0.001,10.1,7.16,14.4
0,28,28,28,3300.0,135104114688,51539603456,100,1,32,1,0.001,14.18,14.18,14.3
0,28,28,28,3300.0,135104114688,51539603456,100,2,32,1,0.001,10.55,10.55,10.62
0,28,28,28,3300.0,135104114688,51539603456,100,3,32,1,0.001,9.54,9.54,9.68
0,28,28,28,3300.0,135104114688,51539603456,100,1,32,2,0.001,14.2,13.885,27.85
0,28,28,28,3300.0,135104114688,51539603456,100,2,32,2,0.001,10.41,8.17,16.46
0,28,28,28,3300.0,135104114688,51539603456,100,3,32,2,0.001,9.57,6.74,13.54
0,28,28,28,3300.0,135104114688,51539603456,100,1,64,1,0.001,14.04,14.04,14.11
0,28,28,28,3300.0,135104114688,51539603456,100,2,64,1,0.001,9.96,9.96,10.04
0,28,28,28,3300.0,135104114688,51539603456,100,3,64,1,0.001,9.15,9.15,9.28
0,28,28,28,3300.0,135104114688,51539603456,100,1,64,2,0.001,13.86,13.45,26.99
0,28,28,28,3300.0,135104114688,51539603456,100,2,64,2,0.001,10.11,7.895,15.88
0,28,28,28,3300.0,135104114688,51539603456,100,3,64,2,0.001,9.29,6.525,13.11
0,28,28,28,3300.0,135104114688,51539603456,100,1,128,1,0.001,13.58,13.58,13.65
0,28,28,28,3300.0,135104114688,51539603456,100,2,128,1,0.001,9.86,9.86,9.93
0,28,28,28,3300.0,135104114688,51539603456,100,3,128,1,0.001,9.25,9.25,9.33
0,28,28,28,3300.0,135104114688,51539603456,100,1,128,2,0.001,14.0,13.69,27.45
0,28,28,28,3300.0,135104114688,51539603456,100,2,128,2,0.001,9.6,7.574999999999999,15.61
0,28,28,28,3300.0,135104114688,51539603456,100,3,128,2,0.001,9.03,6.369999999999999,12.85
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.0001,21.42,21.42,21.59
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.0001,17.45,17.45,17.56
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.0001,15.4,15.4,15.48
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.0005,20.13,20.13,20.24
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.0005,17.27,17.27,17.35
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.0005,15.62,15.62,15.77
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.001,19.91,19.91,19.98
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.001,17.38,17.38,17.48
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.001,15.15,15.15,15.25
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.005,19.51,19.51,19.59
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.005,17.06,17.06,17.14
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.005,15.21,15.21,15.29
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.0001,21.38,21.38,21.54
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.0001,17.45,17.45,17.52
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.0001,15.38,15.38,15.45
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.0005,20.1,20.1,20.17
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.0005,17.42,17.42,17.49
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.0005,15.5,15.5,15.58
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.001,20.08,20.08,20.16
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.001,17.85,17.85,17.92
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.001,15.24,15.24,15.33
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.005,20.1,20.1,20.17
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.005,17.57,17.57,17.63
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.005,15.33,15.33,15.47
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,5,0.0001,21.11,20.068,100.42
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,5,0.0001,17.26,14.058000000000002,70.4
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,5,0.0001,15.7,11.06,55.42
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,5,0.0005,19.96,19.232,96.24
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,5,0.0005,17.68,14.118,70.68
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,5,0.0005,16.14,11.154,55.9
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,5,0.001,20.24,19.380000000000003,96.99
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,5,0.001,17.35,14.03,70.22
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,5,0.001,15.25,10.934,54.75
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,5,0.005,19.75,19.162,95.89
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,5,0.005,17.57,13.966,69.94
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,5,0.005,15.29,10.912,54.64
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,10,0.0001,20.45,19.717,197.26
0,28,28,28,3300.0,135104114688,51539603456,100,1,10,1,0.001,14.7,14.7,14.79
0,28,28,28,3300.0,135104114688,51539603456,100,2,10,1,0.001,10.68,10.68,10.76
0,28,28,28,3300.0,135104114688,51539603456,100,3,10,1,0.001,9.77,9.77,9.87
0,28,28,28,3300.0,135104114688,51539603456,100,1,50,1,0.001,13.71,13.71,13.78
0,28,28,28,3300.0,135104114688,51539603456,100,2,50,1,0.001,9.96,9.96,10.06
0,28,28,28,3300.0,135104114688,51539603456,100,3,50,1,0.001,9.49,9.49,9.6
0,28,28,28,3300.0,135104114688,51539603456,100,1,100,1,0.001,14.17,14.17,14.28
0,28,28,28,3300.0,135104114688,51539603456,100,2,100,1,0.001,10.07,10.07,10.18
0,28,28,28,3300.0,135104114688,51539603456,100,3,100,1,0.001,9.19,9.19,9.27
0,28,28,28,3300.0,135104114688,51539603456,1000,1,1,1,0.001,194.45,194.45,194.72
0,28,28,28,3300.0,135104114688,51539603456,1000,2,1,1,0.001,135.51,135.51,135.77
0,28,28,28,3300.0,135104114688,51539603456,1000,3,1,1,0.001,104.64,104.64,104.97
0,28,28,28,3300.0,135104114688,51539603456,1000,1,1,2,0.001,190.52,189.575,379.42
0,28,28,28,3300.0,135104114688,51539603456,1000,2,1,2,0.001,135.55,133.29500000000002,266.84
0,28,28,28,3300.0,135104114688,51539603456,1000,3,1,2,0.001,103.79,100.465,201.18
0,28,28,28,3300.0,135104114688,51539603456,1000,1,10,1,0.001,138.95,138.95,139.21
0,28,28,28,3300.0,135104114688,51539603456,1000,2,10,1,0.001,70.29,70.29,70.54
0,28,28,28,3300.0,135104114688,51539603456,1000,3,10,1,0.001,47.68,47.68,47.93
0,28,28,28,3300.0,135104114688,51539603456,1000,1,10,2,0.001,138.25,137.62,275.49
0,28,28,28,3300.0,135104114688,51539603456,1000,2,10,2,0.001,70.26,67.975,136.19
0,28,28,28,3300.0,135104114688,51539603456,1000,3,10,2,0.001,48.35,45.16,90.57
0,28,28,28,3300.0,135104114688,51539603456,1000,1,32,1,0.001,133.22,133.22,133.47
0,28,28,28,3300.0,135104114688,51539603456,1000,2,32,1,0.001,62.97,62.97,63.23
0,28,28,28,3300.0,135104114688,51539603456,1000,3,32,1,0.001,43.82,43.82,44.1
0,28,28,28,3300.0,135104114688,51539603456,1000,1,32,2,0.001,134.86,133.615,267.48
0,28,28,28,3300.0,135104114688,51539603456,1000,2,32,2,0.001,63.35,61.015,122.28
0,28,28,28,3300.0,135104114688,51539603456,1000,3,32,2,0.001,44.4,41.325,82.91
0,28,28,28,3300.0,135104114688,51539603456,1000,1,64,1,0.001,133.14,133.14,133.39
0,28,28,28,3300.0,135104114688,51539603456,1000,2,64,1,0.001,60.6,60.6,60.84
0,28,28,28,3300.0,135104114688,51539603456,1000,3,64,1,0.001,43.29,43.29,43.54
0,28,28,28,3300.0,135104114688,51539603456,1000,1,64,2,0.001,133.13,132.975,266.2
0,28,28,28,3300.0,135104114688,51539603456,1000,2,64,2,0.001,60.74,58.290000000000006,116.84
0,28,28,28,3300.0,135104114688,51539603456,1000,3,64,2,0.001,43.1,40.1,80.36
0,28,28,28,3300.0,135104114688,51539603456,1000,1,128,1,0.001,133.96,133.96,134.23
0,28,28,28,3300.0,135104114688,51539603456,1000,2,128,1,0.001,59.06,59.06,59.33
0,28,28,28,3300.0,135104114688,51539603456,1000,3,128,1,0.001,41.84,41.84,42.09
0,28,28,28,3300.0,135104114688,51539603456,1000,1,128,2,0.001,132.2,132.25,264.74
0,28,28,28,3300.0,135104114688,51539603456,1000,2,128,2,0.001,58.68,56.675,113.97
0,28,28,28,3300.0,135104114688,51539603456,1000,3,128,2,0.001,41.85,38.915,78.1
0,28,28,28,3300.0,135104114688,51539603456,200,1,1,1,0.001,39.29,39.29,39.39
0,28,28,28,3300.0,135104114688,51539603456,200,2,1,1,0.001,30.06,30.06,30.14
0,28,28,28,3300.0,135104114688,51539603456,200,3,1,1,0.001,25.18,25.18,25.26
0,28,28,28,3300.0,135104114688,51539603456,200,1,1,2,0.001,39.37,38.605,77.29
0,28,28,28,3300.0,135104114688,51539603456,200,2,1,2,0.001,30.52,28.285,56.65
0,28,28,28,3300.0,135104114688,51539603456,200,3,1,2,0.001,24.99,22.175,44.46
0,28,28,28,3300.0,135104114688,51539603456,200,1,10,1,0.001,28.36,28.36,28.44
0,28,28,28,3300.0,135104114688,51539603456,200,2,10,1,0.001,17.86,17.86,17.96
0,28,28,28,3300.0,135104114688,51539603456,200,3,10,1,0.001,13.91,13.91,13.99
0,28,28,28,3300.0,135104114688,51539603456,200,1,10,2,0.001,28.06,27.77,55.63
0,28,28,28,3300.0,135104114688,51539603456,200,2,10,2,0.001,17.1,15.09,30.24
0,28,28,28,3300.0,135104114688,51539603456,200,3,10,2,0.001,13.8,11.065,22.18
0,28,28,28,3300.0,135104114688,51539603456,200,1,32,1,0.001,27.31,27.31,27.37
0,28,28,28,3300.0,135104114688,51539603456,200,2,32,1,0.001,15.77,15.77,15.84
0,28,28,28,3300.0,135104114688,51539603456,200,3,32,1,0.001,12.99,12.99,13.05
0,28,28,28,3300.0,135104114688,51539603456,200,1,32,2,0.001,27.33,26.975,54.02
0,28,28,28,3300.0,135104114688,51539603456,200,2,32,2,0.001,16.4,14.02,28.1
0,28,28,28,3300.0,135104114688,51539603456,200,3,32,2,0.001,13.01,10.34,20.75
0,28,28,28,3300.0,135104114688,51539603456,200,1,64,1,0.001,27.92,27.92,27.98
0,28,28,28,3300.0,135104114688,51539603456,200,2,64,1,0.001,15.6,15.6,15.67
0,28,28,28,3300.0,135104114688,51539603456,200,3,64,1,0.001,13.09,13.09,13.18
0,28,28,28,3300.0,135104114688,51539603456,200,1,64,2,0.001,27.59,27.135,54.35
0,28,28,28,3300.0,135104114688,51539603456,200,2,64,2,0.001,15.57,13.445,26.95
0,28,28,28,3300.0,135104114688,51539603456,200,3,64,2,0.001,12.8,10.11,20.29
0,28,28,28,3300.0,135104114688,51539603456,200,1,128,1,0.001,27.17,27.17,27.24
0,28,28,28,3300.0,135104114688,51539603456,200,2,128,1,0.001,15.22,15.22,15.3
0,28,28,28,3300.0,135104114688,51539603456,200,3,128,1,0.001,12.71,12.71,12.8
0,28,28,28,3300.0,135104114688,51539603456,200,1,128,2,0.001,27.09,26.825,53.73
0,28,28,28,3300.0,135104114688,51539603456,200,2,128,2,0.001,15.41,13.19,26.46
0,28,28,28,3300.0,135104114688,51539603456,200,3,128,2,0.001,12.56,9.925,19.93
0,28,28,28,3300.0,135104114688,51539603456,200,1,200,1,0.001,27.46,27.46,27.52
0,28,28,28,3300.0,135104114688,51539603456,200,2,200,1,0.001,14.98,14.98,15.05
0,28,28,28,3300.0,135104114688,51539603456,200,3,200,1,0.001,12.63,12.63,12.74
0,28,28,28,3300.0,135104114688,51539603456,200,1,200,2,0.001,26.54,26.53,53.13
0,28,28,28,3300.0,135104114688,51539603456,200,2,200,2,0.001,15.21,12.945,25.94
0,28,28,28,3300.0,135104114688,51539603456,200,3,200,2,0.001,12.6,9.825,19.76
0,28,28,28,3300.0,135104114688,51539603456,2000,1,1,1,0.001,384.25,384.25,384.79
0,28,28,28,3300.0,135104114688,51539603456,2000,2,1,1,0.001,264.89,264.89,265.37
0,28,28,28,3300.0,135104114688,51539603456,2000,3,1,1,0.001,201.1,201.1,201.72
0,28,28,28,3300.0,135104114688,51539603456,2000,1,1,2,0.001,381.59,381.735,763.99
0,28,28,28,3300.0,135104114688,51539603456,2000,2,1,2,0.001,265.07,262.54999999999995,525.58
0,28,28,28,3300.0,135104114688,51539603456,2000,3,1,2,0.001,201.17,197.365,395.24
0,28,28,28,3300.0,135104114688,51539603456,2000,1,10,1,0.001,277.38,277.38,277.83
0,28,28,28,3300.0,135104114688,51539603456,2000,2,10,1,0.001,138.54,138.54,139.03
0,28,28,28,3300.0,135104114688,51539603456,2000,3,10,1,0.001,89.05,89.05,89.56
0,28,28,28,3300.0,135104114688,51539603456,2000,1,10,2,0.001,276.35,276.20500000000004,552.86
0,28,28,28,3300.0,135104114688,51539603456,2000,2,10,2,0.001,136.66,134.75,270.0
0,28,28,28,3300.0,135104114688,51539603456,2000,3,10,2,0.001,89.29,86.465,173.48
0,28,28,28,3300.0,135104114688,51539603456,2000,1,32,1,0.001,267.97,267.97,268.42
0,28,28,28,3300.0,135104114688,51539603456,2000,2,32,1,0.001,123.31,123.31,123.79
0,28,28,28,3300.0,135104114688,51539603456,2000,3,32,1,0.001,81.9,81.9,82.48
0,28,28,28,3300.0,135104114688,51539603456,2000,1,32,2,0.001,270.25,269.255,538.98
0,28,28,28,3300.0,135104114688,51539603456,2000,2,32,2,0.001,123.08,120.605,241.81
0,28,28,28,3300.0,135104114688,51539603456,2000,3,32,2,0.001,81.6,78.72,157.97
0,28,28,28,3300.0,135104114688,51539603456,2000,1,64,1,0.001,268.09,268.09,268.54
0,28,28,28,3300.0,135104114688,51539603456,2000,2,64,1,0.001,117.9,117.9,118.36
0,28,28,28,3300.0,135104114688,51539603456,2000,3,64,1,0.001,81.25,81.25,81.71
0,28,28,28,3300.0,135104114688,51539603456,2000,1,64,2,0.001,265.17,265.055,530.57
0,28,28,28,3300.0,135104114688,51539603456,2000,2,64,2,0.001,117.04,114.93,230.32
0,28,28,28,3300.0,135104114688,51539603456,2000,3,64,2,0.001,80.64,77.83500000000001,156.17
0,28,28,28,3300.0,135104114688,51539603456,2000,1,128,1,0.001,264.61,264.61,265.06
0,28,28,28,3300.0,135104114688,51539603456,2000,2,128,1,0.001,113.86,113.86,114.31
0,28,28,28,3300.0,135104114688,51539603456,2000,3,128,1,0.001,78.19,78.19,78.65
0,28,28,28,3300.0,135104114688,51539603456,2000,1,128,2,0.001,266.96,265.825,532.14
0,28,28,28,3300.0,135104114688,51539603456,2000,2,128,2,0.001,113.98,111.7,223.84
0,28,28,28,3300.0,135104114688,51539603456,2000,3,128,2,0.001,77.71,75.13499999999999,150.77
0,28,28,28,3300.0,135104114688,51539603456,400,1,1,1,0.001,76.22,76.22,76.36
0,28,28,28,3300.0,135104114688,51539603456,400,2,1,1,0.001,56.92,56.92,57.08
0,28,28,28,3300.0,135104114688,51539603456,400,3,1,1,0.001,44.94,44.94,45.07
0,28,28,28,3300.0,135104114688,51539603456,400,1,1,2,0.001,76.7,76.255,152.63
0,28,28,28,3300.0,135104114688,51539603456,400,2,1,2,0.001,56.62,54.58,109.29
0,28,28,28,3300.0,135104114688,51539603456,400,3,1,2,0.001,44.83,42.005,84.16
0,28,28,28,3300.0,135104114688,51539603456,400,1,10,1,0.001,56.38,56.38,56.51
0,28,28,28,3300.0,135104114688,51539603456,400,2,10,1,0.001,30.76,30.76,30.88
0,28,28,28,3300.0,135104114688,51539603456,400,3,10,1,0.001,22.28,22.28,22.42
0,28,28,28,3300.0,135104114688,51539603456,400,1,10,2,0.001,56.12,55.595,111.28
0,28,28,28,3300.0,135104114688,51539603456,400,2,10,2,0.001,30.29,28.275,56.64
0,28,28,28,3300.0,135104114688,51539603456,400,3,10,2,0.001,22.67,19.915,39.95
0,28,28,28,3300.0,135104114688,51539603456,400,1,32,1,0.001,53.89,53.89,54.01
0,28,28,28,3300.0,135104114688,51539603456,400,2,32,1,0.001,27.45,27.45,27.53
0,28,28,28,3300.0,135104114688,51539603456,400,3,32,1,0.001,21.01,21.01,21.15
0,28,28,28,3300.0,135104114688,51539603456,400,1,32,2,0.001,54.85,54.215,108.55
0,28,28,28,3300.0,135104114688,51539603456,400,2,32,2,0.001,27.75,25.42,50.93
0,28,28,28,3300.0,135104114688,51539603456,400,3,32,2,0.001,20.8,17.93,35.95
0,28,28,28,3300.0,135104114688,51539603456,400,1,64,1,0.001,53.89,53.89,53.97
0,28,28,28,3300.0,135104114688,51539603456,400,2,64,1,0.001,26.75,26.75,26.86
0,28,28,28,3300.0,135104114688,51539603456,400,3,64,1,0.001,20.19,20.19,20.32
0,28,28,28,3300.0,135104114688,51539603456,400,1,64,2,0.001,53.88,53.45,106.99
0,28,28,28,3300.0,135104114688,51539603456,400,2,64,2,0.001,27.24,24.79,49.73
0,28,28,28,3300.0,135104114688,51539603456,400,3,64,2,0.001,20.58,17.625,35.37
0,28,28,28,3300.0,135104114688,51539603456,400,1,128,1,0.001,53.5,53.5,53.58
0,28,28,28,3300.0,135104114688,51539603456,400,2,128,1,0.001,26.14,26.14,26.27
0,28,28,28,3300.0,135104114688,51539603456,400,3,128,1,0.001,19.82,19.82,19.91
0,28,28,28,3300.0,135104114688,51539603456,400,1,128,2,0.001,53.73,53.45,107.0
0,28,28,28,3300.0,135104114688,51539603456,400,2,128,2,0.001,26.65,24.31,48.75
0,28,28,28,3300.0,135104114688,51539603456,400,3,128,2,0.001,19.8,17.15,34.39
0,28,28,28,3300.0,135104114688,51539603456,400,1,400,1,0.001,54.0,54.0,54.12
0,28,28,28,3300.0,135104114688,51539603456,400,2,400,1,0.001,25.52,25.52,25.6
0,28,28,28,3300.0,135104114688,51539603456,400,3,400,1,0.001,19.47,19.47,19.55
0,28,28,28,3300.0,135104114688,51539603456,400,1,400,2,0.001,53.76,53.335,106.76
0,28,28,28,3300.0,135104114688,51539603456,400,2,400,2,0.001,25.39,23.3,46.73
0,28,28,28,3300.0,135104114688,51539603456,400,3,400,2,0.001,19.4,16.615,33.36
0,28,28,28,3300.0,135104114688,51539603456,5000,1,1,1,0.001,761.84,761.84,762.71
0,28,28,28,3300.0,135104114688,51539603456,5000,2,1,1,0.001,521.59,521.59,522.47
0,28,28,28,3300.0,135104114688,51539603456,5000,3,1,1,0.001,395.55,395.55,396.42
0,28,28,28,3300.0,135104114688,51539603456,5000,1,1,2,0.001,763.33,762.06,1525.04
0,28,28,28,3300.0,135104114688,51539603456,5000,2,1,2,0.001,524.31,520.835,1042.56
0,28,28,28,3300.0,135104114688,51539603456,5000,3,1,2,0.001,394.36,391.115,783.2
0,28,28,28,3300.0,135104114688,51539603456,5000,1,10,1,0.001,553.46,553.46,554.61
0,28,28,28,3300.0,135104114688,51539603456,5000,2,10,1,0.001,268.34,268.34,269.35
0,28,28,28,3300.0,135104114688,51539603456,5000,3,10,1,0.001,171.62,171.62,172.5
0,28,28,28,3300.0,135104114688,51539603456,5000,1,10,2,0.001,553.85,553.34,1107.54
0,28,28,28,3300.0,135104114688,51539603456,5000,2,10,2,0.001,268.11,265.31,531.48
0,28,28,28,3300.0,135104114688,51539603456,5000,3,10,2,0.001,172.49,169.865,340.68
0,28,28,28,3300.0,135104114688,51539603456,5000,1,32,1,0.001,533.63,533.63,534.5
0,28,28,28,3300.0,135104114688,51539603456,5000,2,32,1,0.001,241.06,241.06,242.01
0,28,28,28,3300.0,135104114688,51539603456,5000,3,32,1,0.001,157.43,157.43,158.29
0,28,28,28,3300.0,135104114688,51539603456,5000,1,32,2,0.001,532.6,532.615,1066.09
0,28,28,28,3300.0,135104114688,51539603456,5000,2,32,2,0.001,240.08,237.98,476.84
0,28,28,28,3300.0,135104114688,51539603456,5000,3,32,2,0.001,156.46,153.44,307.74
0,28,28,28,3300.0,135104114688,51539603456,5000,1,64,1,0.001,590.55,590.55,591.5
0,28,28,28,3300.0,135104114688,51539603456,5000,2,64,1,0.001,260.59,260.59,261.97
0,28,28,28,3300.0,135104114688,51539603456,5000,3,64,1,0.001,165.36,165.36,166.61
0,28,28,28,3300.0,135104114688,51539603456,5000,1,64,2,0.001,558.44,562.46,1126.49
0,28,28,28,3300.0,135104114688,51539603456,5000,2,64,2,0.001,244.55,241.7,484.33
0,28,28,28,3300.0,135104114688,51539603456,5000,3,64,2,0.001,152.69,150.07,301.23
0,28,28,28,3300.0,135104114688,51539603456,5000,1,128,1,0.001,612.88,612.88,614.0
0,28,28,28,3300.0,135104114688,51539603456,5000,2,128,1,0.001,287.56,287.56,288.46
0,28,28,28,3300.0,135104114688,51539603456,5000,3,128,1,0.001,162.1,162.1,163.06
0,28,28,28,3300.0,135104114688,51539603456,5000,1,128,2,0.001,629.57,623.44,1247.77
0,28,28,28,3300.0,135104114688,51539603456,5000,2,128,2,0.001,281.24,273.78,548.45
0,28,28,28,3300.0,135104114688,51539603456,5000,3,128,2,0.001,163.24,158.325,317.61
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,1,0.001,20.61,20.61,20.77
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,1,0.001,17.55,17.55,17.62
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,1,0.001,15.49,15.49,15.59
0,28,28,28,3300.0,135104114688,51539603456,100,1,1,2,0.001,19.88,19.7,39.48
0,28,28,28,3300.0,135104114688,51539603456,100,2,1,2,0.001,17.22,15.155,30.41
0,28,28,28,3300.0,135104114688,51539603456,100,3,1,2,0.001,15.4,12.685,25.48
0,28,28,28,3300.0,135104114688,51539603456,100,1,10,1,0.001,14.64,14.64,14.71
0,28,28,28,3300.0,135104114688,51539603456,100,2,10,1,0.001,10.88,10.88,10.98
0,28,28,28,3300.0,135104114688,51539603456,100,3,10,1,0.001,10.28,10.28,10.38
0,28,28,28,3300.0,135104114688,51539603456,100,1,10,2,0.001,14.36,14.015,28.1
0,28,28,28,3300.0,135104114688,51539603456,100,2,10,2,0.001,10.61,8.62,17.34
0,28,28,28,3300.0,135104114688,51539603456,100,3,10,2,0.001,10.1,7.16,14.4
0,28,28,28,3300.0,135104114688,51539603456,100,1,32,1,0.001,14.18,14.18,14.3
0,28,28,28,3300.0,135104114688,51539603456,100,2,32,1,0.001,10.55,10.55,10.62
0,28,28,28,3300.0,135104114688,51539603456,100,3,32,1,0.001,9.54,9.54,9.68
0,28,28,28,3300.0,135104114688,51539603456,100,1,32,2,0.001,14.2,13.885,27.85
0,28,28,28,3300.0,135104114688,51539603456,100,2,32,2,0.001,10.41,8.17,16.46
