0,1,2,3,4,5,6,7,8,9,10,11,walltime
-0.7691340626561247,-1.1489884677789557,-0.07384435923910278,-2.107751997914569,0.632912211052705,0.6450275466463775,0.3683400231995688,1.3143514251443307,0.2662269031976142,0.2575049708644128,0.24118813592360827,1.115888306419209,2.6234846115112305
0.04050253782389204,2.1316515394884656,-0.6013642611286975,-0.6267599318009464,0.3769834998711072,0.6559325526014529,2.0101927422984174,-0.9342187996246643,1.2957007567061385,-0.54764869057059,-0.8728819802517566,0.8986076533813687,2.3146116733551025
0.05328832329727831,2.2565027214432174,-0.7297654086819194,-0.08251151641919871,0.22984536631547126,0.7714743813910964,-1.0970256244150542,-0.9358465553043359,-0.28392997158292427,-0.8555104362699234,-0.8626950215260517,0.8424557023601786,2.9258742332458496
0.39909657525855274,2.232835297663161,-0.5614955113962713,0.31440113699208105,-1.8123302222676037,0.07912084096777151,0.5012026985198645,-0.77125424638037,0.9802964922250278,-1.030955735570805,-1.0696025626779395,0.8543475270531311,2.589249610900879
0.1391186671516751,2.249992101489974,-0.7085913339904841,-0.25545618621490424,0.5352411498084555,-0.017968220098791666,-0.4012052905285186,-1.6340235139206287,0.1763770767181757,-0.9372196290982587,-0.881298105752591,0.8280354065657658,2.8186867237091064
-0.7403679338429076,-1.279894506625598,0.6767412664069904,-0.17183872448551368,0.9133855740318266,0.06411302186787846,-1.8027497094750524,-0.6828994232324093,0.6833605983904183,-0.27060573009734346,0.9701631850588177,1.0545317750222543,2.760633945465088
-0.6124428857665357,-0.20090474570413142,-0.30010812364113276,-2.0648393499097213,1.6463907260666881,0.3648178843453813,0.15128587886473013,-0.36019912586389163,0.09419196281464776,0.07316372496785133,0.02640729386769778,1.024187092744281,2.8626928329467773
-0.10106884715703936,-1.1234082085575376,-0.03214533295787839,1.2030998511129134,-0.09746445976975998,1.28277672605157,-0.3421910557796856,-2.2739798874019006,1.5837757331893576,0.8658236568927511,-0.9376539800908926,0.3285545560495613,3.23003363609314
-0.5511865119856674,-1.1022525351892936,0.19137784623591503,0.36255809608413747,-1.0090653257215108,0.9143156091645663,-0.23996839345296905,0.8256508535906787,-0.8527797776494065,-0.8323523305065068,-0.6252462056202668,1.1780267363461083,2.9166088104248047
0.040760717607817104,-0.8804522465151323,-0.8640135283938395,-0.4104001630275393,0.0640325377837326,0.6167755709579773,-0.45222988847635864,-2.1614608420963464,0.05234826047995238,0.8936107926279244,-1.742921881367729,0.30432729318541923,2.822192907333374
-0.3152878373695914,-0.9995259623441434,-0.008700794617949658,-0.7152466356618081,0.05128509590598084,-1.5009831634577868,-1.5932659908383326,-1.2083665364796878,-0.7243181358238414,-0.892590018738119,-0.25362112051700814,1.0320999409552831,2.711658000946045
-0.4288780051705566,-0.14768826520608005,-0.08445090705641732,-0.0050155444231196515,-0.10823613985464789,0.4510302262864859,1.326772336295916,1.9858521143149368,0.5142566982924911,-0.7989989968891262,-0.5910179842886498,1.1018264511158822,2.8779520988464355
-0.17341358949230143,-0.8388618146324903,-1.0768981676621965,-1.2364268728254881,0.4764063814319429,1.287109308693226,-1.2217670704073502,0.26519556152639473,0.17012602904746338,1.4052448118036254,-1.2357756864317004,0.2813551862920821,2.631701707839966
0.0634362414715289,-0.9739062432058141,-0.2937375593472361,0.3803749250725171,0.19363419322746905,-0.36309484537828685,-2.051901139577094,-1.6248985386974744,1.8297949722015232,0.8816431526772699,-0.4447059238728341,0.19861304092969015,3.8032593727111816
0.3310310456117152,-1.640720539757754,-0.7662000805598624,-0.35915542685491,-1.5339124484690847,-1.8603983317607393,-1.1433222533181941,-0.06136529298030481,0.9825580109588253,0.4784368901836864,-1.3947603749517867,0.26667152304838065,3.2372043132781982
-0.3186913676665056,-1.0918217217693762,0.14558287796830544,-0.513685757438765,-0.7686218068342358,-0.8270862865022873,0.25616409712659993,-0.7076911854636324,0.025222593779610322,-0.7600744301540691,-0.4225297836989594,1.1028714934306183,2.214638948440552
-0.4105400252214643,-1.0478047096042602,-0.033975609506676725,-1.1665909291215417,-1.556401511086006,0.06821583501269607,-1.1406500205789836,1.477315978388625,-0.04917736128349667,-0.22580207413580225,0.044467553497425684,1.0716281800909715,2.7121999263763428
-0.20246801768901157,-1.705777543760216,-0.8598801648900416,-0.9499792898241156,1.5022108440607131,-0.8188118657063471,-0.39670029752118463,0.41910699212035957,0.5752102642253253,0.8120858750666868,-1.236692986512173,0.32405605106243335,2.725687265396118
0.05650055691301553,-0.7484755392773489,-1.0873825082726076,-0.9624789343823476,0.8947000112897717,-0.775148130963795,-0.17502313695333002,0.7791242329055543,1.2340764123675696,0.8385207795078988,-1.3085143927885188,0.23795637106443104,2.9383227825164795
-0.1682800058033192,-1.0562394129602959,-0.3330270737612061,-0.3520017035338719,-0.576865966165727,1.4568095443897682,-1.2352323882154712,0.8541095357583679,2.4637460180245676,1.6951126551816926,-0.09693094932376305,0.25380866930464063,2.716425657272339
-0.5224625269832598,-0.14943818699828265,-0.06585129880106598,0.5050561769799322,0.14403225334628417,1.2948387217714075,-0.7539362601353031,0.06344884720861416,-1.2999567097057356,-0.9443307635903307,-0.8035173216754837,1.1055353926439735,2.8426623344421387
-0.14442089183197962,-1.063989667742827,-0.3330036299422483,-0.6748303362419081,0.4009800974110267,0.4550812527550421,0.02617215964642885,0.4822840647932911,3.2112091711432735,1.6143229861255324,-0.07165734156726737,0.2438320796860117,3.2748043537139893
-0.0706907308231654,2.137699579815465,-0.6126633883338127,-0.2451390584034518,0.06695442009525364,1.7854350910122891,0.4697504254795485,-0.9880626982747542,0.12870402144314574,-0.5193606322997881,-0.9385330641312725,0.9137460257329131,2.931591033935547
0.37061963334262116,2.3254346682918525,-0.7135358567785076,0.19419188353361097,-1.5192973136929393,-0.19883743791999225,-0.6651457828362518,0.5317930891018634,0.7915549572122959,-1.0712815410537442,-0.8448344922571898,0.8095378178378537,2.678334951400757
0.1987456156355179,2.291656015171189,-0.6208701076353699,0.8118668442185643,0.5294653779059532,-0.3357643348126119,-0.21188551156182567,-1.4078798687136669,-0.041146169282303635,-1.5324862469721008,-1.242731684273224,0.8525472918578362,2.363688945770264
-0.37549338183312747,-0.09488830402066617,-0.29915480236922354,-1.1560839850888236,-0.3192675546416435,0.2375201104935852,-1.1253593251800011,1.164864922958068,-0.0760803907766591,-0.3085302491249503,-0.08252835668381744,0.9992837893183752,2.770848274230957
-0.45988737376339134,-1.0024184436124814,-0.05805226665373026,-1.0649758824572464,1.620335749434776,-1.9963164404624094,-0.2735694915624813,-0.4468797319601849,-0.05428722458275956,-0.8904444632697106,-0.15124217255659259,1.042468588698779,2.915407419204712
-0.9966503742177091,-1.306241602194631,0.7416263827024062,0.4861115780043422,2.073801149364061,0.7608915469959248,-0.49223911264083314,0.670045336752585,0.6959807217059033,-0.4997174518209604,0.7346533322617239,1.1367360585638566,4.7783522605896
-0.3499451663918899,-0.10253151937118357,-0.2682310047827426,-1.0329778862368533,0.18231928344415127,-0.059789773048339,-1.640258534887173,-0.6649972300786035,-0.6851576469533215,-0.47737720038919673,-0.22570593054358817,0.9873851055192029,2.7786343097686768
-0.22197797450470805,-0.10726214548737037,-0.23726562414779145,-1.1325633191278002,0.042700219390339224,-0.7205225479561768,-1.3433448125396774,-1.577345774704762,-0.4100156552799587,-0.5497400132019343,-0.26221565654428186,0.9681752355464095,3.029021978378296
0.054004527478327014,2.1917835618072177,-0.8619922121443762,-2.082886929152474,-0.027448282263859466,0.4577515865095784,0.7907469239361103,0.6331909422237184,1.8304335279826862,0.14122377447656687,-0.1553140089188346,0.809591863704501,2.873753547668457
-0.2680236867008577,-1.1103376006345698,-0.09141864011789495,1.2903516661317584,-0.4794726371116029,2.450840095395452,-0.7006816692953016,-0.016821283685861083,1.4655700251549197,1.0829696850310138,-0.8015680795374135,0.3581583064731837,9.377397060394289
-0.32917973898200487,-1.1065565560075612,0.24110764434024165,0.23868078090533798,-1.8821400172307883,0.13341369713637216,0.3941258710898685,0.3725747853628317,-0.12937330714918677,-0.8623797526216979,-0.634724505172197,1.1559264857564668,3.06928825378418
-0.4240420148758993,-1.1079367319230118,0.22665234150900196,0.2895360682299858,-1.151969728951039,0.26639680110457076,0.07879579778332317,-0.09009376345975725,-0.5839101325600445,-0.9146745391829589,-0.6731004178354963,1.1606439697678395,3.222517251968384
-0.5347195277785664,-1.234417174077658,0.8072074066415986,1.1125442247525898,-1.244392184173145,0.2859130046894587,-1.3800557703378822,1.3761981766392817,1.1014347392600414,-0.7176341120731895,0.6501349135701703,1.0934495262980357,3.2703564167022705
-0.07798625865937779,-0.8533794935295324,-1.0487756634522518,-1.594864289312566,1.7363224860161044,-0.2812269066894266,0.18083217935458962,-1.2932550344260432,0.9194829113455315,1.208722818116694,-1.2840510484232648,0.25728060092522137,2.680069923400879
-0.6658486795176962,-1.1469224097301427,-0.03859330778497378,-1.8579453930606848,-0.4878382557535772,0.998837030221108,-0.5743003334260394,0.7704322790589718,-0.21236660483173003,0.25597243124412095,0.16806031595188292,1.1084821294595693,3.016319751739502
-0.19600576615975912,-1.852145881522088,-0.12875515161554676,0.8583800185205589,-0.17650376842301574,0.011693941616143597,-2.6821634002801615,1.0046353756679174,1.4035591302072028,0.7658985711430625,-0.2886810010775453,0.2903143933676616,2.7284045219421387
-0.02761441768899907,-1.710478909825914,-0.7965300530449257,-0.7357814687492731,0.6635304182618386,-1.0316103058795427,-1.198145952246753,-1.3114372789523605,0.09851048537534285,0.6948210108156239,-1.3833697762319586,0.3025518783545616,2.758605480194092
-0.0020160430834312982,-0.9125091806860584,-0.3576113432600344,0.46769155283750213,1.834861213477581,-1.4802647232136996,-1.0613368958778078,-0.5566885523585922,2.4311283154806804,0.5248313921290618,-0.4345868360699751,0.19014139342244804,3.037474632263184
-0.3571967889093394,-0.16261583435326424,-0.03747834540857257,-0.028130369598919364,1.002299656179086,-0.5776430556652767,1.3808581109493847,-0.7356730744358309,0.17478940762407114,-1.0734195095205075,-0.7711520406126964,1.0778537364008949,2.8752236366271973
-0.48343224684511166,-1.1891318286875234,0.170191082979326,-1.0105396866483876,-0.6573695598378237,0.3749666549498995,0.09376856888423661,-1.8110129862420123,-0.48270203963352704,-0.2747530827626195,-0.3537685975743351,1.1333312482557847,2.6501383781433105
-0.25574774758976015,2.1939085828611877,-0.9208431363157921,-1.8869356707658183,1.5118007234584598,1.3728347287378033,-0.11145987511929721,0.6588996046242591,0.6843573020461798,0.113769887874542,-0.19188542859719246,0.8377674487243199,3.082630157470703
0.2838771180133162,-0.9068839469574974,-0.2987838629075762,0.5945689271588827,-0.6822338558214923,-1.3936195738071984,-1.4205346446843006,-0.210571743794056,2.8297413882984803,0.6330749477872469,-0.42328902414811304,0.17194239802125813,5.375834703445435
-0.4938331100472022,-1.0161637845138458,0.06051157554511417,0.06940417282996184,-0.41063663365386194,-0.15308527121308554,-0.7104965409225499,1.4305212304566195,-0.5812142643610387,-0.9543873288177813,-0.4190812194260567,1.118796731336418,2.7171878814697266
0.0399452481106847,-0.9633978305913439,-0.10868145861911353,1.8739113475106772,0.9858527963492852,-0.9013292832300583,0.42278733906732224,-0.31831772250664325,2.504732479961915,0.028057231036834152,-1.01987496329408,0.2857471312360348,3.046053647994995
-0.08089414758974765,2.1892072167954897,-0.8574930244706764,-1.6727378496909757,0.6731202976595855,1.1600362885646078,-0.9129055298448657,-1.0716446664484607,0.20765752319619746,-0.0034949763765209176,-0.3385622183169783,0.8162632760164479,2.3205997943878174
0.18073716509241378,2.288426974313955,-0.8608253740179451,-1.1133745226149092,-0.3114065802962756,0.018196256230243835,-0.9499966549164933,0.08498998383270041,0.7911206693075975,-0.4560192236617683,-0.41087977489746186,0.7795562795773887,2.929058313369751
-0.4019748541065647,-1.0529432499244855,0.21485298605516223,0.6498427577592719,0.31839384930109804,-0.9357972701279282,-0.01112338219992756,-1.1780974178087624,-0.8788101502751559,-1.4412527747675885,-0.8500355958754431,1.135829932285641,3.226229667663574
