sys_phy_cores_count,sys_tot_cores_count,sys_phy_mem_bytes,exe_L,exe_Du,exe_Dv,exe_F,exe_k,exe_dt,exe_steps,exe_noise,run_nprocs,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps,total_exe_time_ms
4,4,4119924736,64,0.2,0.1,0.01,0.04,1.0,150,1e-07,5,4433.0,7005.0,335.3,5.039186716079712
4,4,4119924736,16,0.1,0.2,0.01,0.04,1.0,100,1e-07,5,4433.0,5531.0,233.3,2.656414031982422
4,4,4119924736,64,0.2,0.1,0.02,0.04,1.0,150,1e-07,5,4433.0,6568.0,143.0,4.999694108963013
4,4,4119924736,16,0.2,0.1,0.02,0.04,2.0,100,1e-07,5,4433.0,5838.0,260.8,1.953254461288452
4,4,4119924736,16,0.1,0.1,0.01,0.048,2.0,100,1e-07,5,4433.0,4776.0,207.6,2.187205076217652
4,4,4119924736,64,0.1,0.2,0.02,0.048,1.0,150,1e-07,5,4433.0,6568.0,311.4,4.587266683578491
4,4,4119924736,16,0.1,0.2,0.01,0.048,2.0,150,1e-07,5,4433.0,5254.0,221.7,2.882392883300781
4,4,4119924736,16,0.2,0.1,0.02,0.048,2.0,100,1e-07,5,4433.0,6568.0,295.5,2.025174856185913
4,4,4119924736,64,0.2,0.2,0.02,0.04,2.0,150,1e-07,5,4433.0,5842.0,311.4,4.831057786941528
4,4,4119924736,64,0.1,0.2,0.01,0.04,1.0,150,1e-07,5,4433.0,6568.0,311.4,5.319298505783081
4,4,4119924736,64,0.1,0.2,0.01,0.04,2.0,150,1e-07,5,4433.0,7005.0,311.4,4.317222356796265
4,4,4119924736,64,0.1,0.1,0.01,0.04,2.0,100,1e-07,5,4433.0,6568.0,272.4,4.1092143058776855
4,4,4119924736,16,0.2,0.1,0.02,0.048,2.0,150,1e-07,5,4433.0,5838.0,341.0,2.393097400665283
4,4,4119924736,64,0.1,0.1,0.02,0.048,2.0,100,1e-07,5,4433.0,6568.0,871.8,3.3426947593688965
4,4,4119924736,16,0.1,0.2,0.01,0.048,2.0,100,1e-07,5,4433.0,5254.0,198.1,2.345325469970703
4,4,4119924736,16,0.2,0.1,0.01,0.048,2.0,100,1e-07,5,4433.0,5838.0,246.3,2.107484579086304
4,4,4119924736,64,0.1,0.2,0.01,0.048,1.0,100,1e-07,5,4433.0,6568.0,311.4,3.8303189277648926
4,4,4119924736,16,0.1,0.2,0.02,0.04,1.0,100,1e-07,5,4433.0,5838.0,256.4,2.01025390625
4,4,4119924736,64,0.1,0.2,0.02,0.04,1.0,150,1e-07,5,4433.0,6568.0,363.2,5.224147081375122
4,4,4119924736,16,0.2,0.1,0.01,0.04,1.0,100,1e-07,5,4433.0,5838.0,246.3,2.925800085067749
4,4,4119924736,64,0.1,0.1,0.02,0.048,1.0,150,1e-07,5,4433.0,6568.0,341.0,5.111185312271118
4,4,4119924736,64,0.2,0.1,0.01,0.04,2.0,150,1e-07,5,4433.0,6568.0,277.1,4.73298716545105
4,4,4119924736,64,0.1,0.1,0.02,0.04,1.0,150,1e-07,5,4433.0,6568.0,341.0,4.791114807128906
4,4,4119924736,64,0.2,0.1,0.02,0.048,2.0,150,1e-07,5,4433.0,7005.0,256.4,5.147390604019165
4,4,4119924736,64,0.1,0.1,0.01,0.04,2.0,150,1e-07,5,4433.0,6568.0,335.3,4.5939671993255615
4,4,4119924736,64,0.2,0.2,0.01,0.048,1.0,100,1e-07,5,4433.0,6568.0,316.6,3.924549818038941
4,4,4119924736,64,0.2,0.2,0.01,0.04,1.0,150,1e-07,5,4433.0,6181.0,335.3,5.567795753479004
4,4,4119924736,64,0.1,0.1,0.01,0.04,1.0,150,1e-07,5,4433.0,6181.0,290.6,5.063809633255005
4,4,4119924736,64,0.2,0.2,0.01,0.048,1.0,150,1e-07,5,4433.0,7506.0,369.4,5.592698097229004
4,4,4119924736,16,0.1,0.2,0.02,0.048,2.0,100,1e-07,5,4433.0,5531.0,229.4,2.195881128311157
4,4,4119924736,64,0.1,0.2,0.02,0.048,2.0,150,1e-07,5,4433.0,7005.0,369.4,4.643465280532837
4,4,4119924736,16,0.2,0.1,0.01,0.048,2.0,150,1e-07,5,4433.0,6181.0,277.1,2.0572938919067383
4,4,4119924736,64,0.1,0.2,0.02,0.04,2.0,100,1e-07,5,4433.0,7005.0,341.0,3.885866403579712
4,4,4119924736,64,0.2,0.1,0.01,0.048,2.0,100,1e-07,5,4433.0,7005.0,290.6,3.3366994857788086
4,4,4119924736,16,0.1,0.1,0.02,0.04,2.0,150,1e-07,5,4433.0,5531.0,272.4,2.6734063625335693
4,4,4119924736,64,0.2,0.1,0.01,0.048,1.0,100,1e-07,5,4433.0,6568.0,341.0,4.088390588760376
4,4,4119924736,64,0.1,0.2,0.02,0.04,1.0,100,1e-07,5,4433.0,6568.0,311.4,4.213531732559204
4,4,4119924736,64,0.2,0.2,0.01,0.048,2.0,150,1e-07,5,4433.0,6181.0,316.6,4.602410554885864
4,4,4119924736,64,0.2,0.1,0.02,0.048,1.0,100,1e-07,5,4433.0,7005.0,335.3,3.573887825012207
4,4,4119924736,16,0.2,0.2,0.01,0.04,1.0,100,1e-07,5,4433.0,6568.0,341.0,2.148946046829224
4,4,4119924736,64,0.1,0.1,0.02,0.04,1.0,100,1e-07,5,4433.0,6181.0,295.5,3.725481986999512
4,4,4119924736,16,0.1,0.1,0.01,0.04,1.0,100,1e-07,5,4433.0,6568.0,290.6,1.2267909049987793
4,4,4119924736,64,0.1,0.1,0.01,0.048,1.0,150,1e-07,5,4433.0,7005.0,256.4,4.862450838088989
4,4,4119924736,64,0.1,0.2,0.01,0.048,2.0,100,1e-07,5,4433.0,6568.0,311.4,3.700717687606811
4,4,4119924736,64,0.2,0.2,0.02,0.048,1.0,150,1e-07,5,4433.0,6568.0,311.4,4.749302864074707
4,4,4119924736,64,0.1,0.2,0.02,0.048,1.0,100,1e-07,5,4433.0,6568.0,335.3,3.648254156112671
4,4,4119924736,64,0.2,0.2,0.02,0.048,1.0,100,1e-07,5,4433.0,6181.0,174.4,3.412973403930664
4,4,4119924736,64,0.2,0.2,0.01,0.04,1.0,100,1e-07,5,4433.0,6568.0,217.9,3.9786219596862793
4,4,4119924736,16,0.1,0.1,0.02,0.04,1.0,100,1e-07,5,4433.0,5531.0,738.8,2.5987448692321777
4,4,4119924736,64,0.2,0.1,0.02,0.048,2.0,100,1e-07,5,4433.0,6181.0,217.9,3.3725335597991943
4,4,4119924736,16,0.2,0.2,0.02,0.04,2.0,100,1e-07,5,4433.0,7005.0,335.3,2.0405383110046387
4,4,4119924736,16,0.1,0.1,0.01,0.04,1.0,150,1e-07,5,4433.0,6568.0,335.3,1.2208402156829834
4,4,4119924736,16,0.1,0.2,0.02,0.04,2.0,150,1e-07,5,4433.0,5531.0,246.3,2.5843698978424072
4,4,4119924736,64,0.1,0.1,0.01,0.04,1.0,100,1e-07,5,4433.0,7005.0,396.3,3.8828084468841553
4,4,4119924736,64,0.1,0.1,0.02,0.048,1.0,100,1e-07,2,4433.0,6568.0,246.3,2.503058195114136
4,4,4119924736,64,0.1,0.1,0.01,0.048,1.0,100,1e-07,2,4433.0,8083.0,484.3,1.768738031387329
4,4,4119924736,64,0.2,0.1,0.01,0.04,1.0,100,1e-07,2,4433.0,7005.0,311.4,2.401042222976685
4,4,4119924736,16,0.1,0.1,0.02,0.048,2.0,100,1e-07,2,4433.0,5838.0,544.9,0.5009620189666748
4,4,4119924736,16,0.2,0.1,0.01,0.04,2.0,100,1e-07,2,4433.0,6568.0,155.7,0.3778185844421386
4,4,4119924736,64,0.1,0.2,0.02,0.04,2.0,150,1e-07,2,4433.0,6568.0,554.1,2.445568561553955
4,4,4119924736,16,0.2,0.1,0.02,0.048,1.0,100,1e-07,2,4433.0,7506.0,341.0,0.3285298347473144
4,4,4119924736,16,0.1,0.1,0.01,0.048,1.0,150,1e-07,2,4433.0,6568.0,554.1,0.331963300704956
4,4,4119924736,64,0.2,0.1,0.02,0.04,2.0,150,1e-07,2,4433.0,5838.0,484.3,2.5533607006073
4,4,4119924736,16,0.1,0.2,0.01,0.04,2.0,150,1e-07,2,4433.0,6568.0,136.2,0.484691858291626
4,4,4119924736,64,0.1,0.2,0.01,0.048,1.0,150,1e-07,2,4433.0,4776.0,295.5,2.1996729373931885
4,4,4119924736,16,0.2,0.2,0.02,0.048,2.0,150,1e-07,2,4433.0,7506.0,871.8,0.3251166343688965
4,4,4119924736,16,0.1,0.2,0.02,0.048,1.0,150,1e-07,2,4433.0,5254.0,130.4,0.5933315753936768
4,4,4119924736,16,0.1,0.2,0.01,0.04,2.0,100,1e-07,2,4433.0,4776.0,492.6,0.4351644515991211
4,4,4119924736,16,0.1,0.2,0.02,0.04,2.0,100,1e-07,2,4433.0,6181.0,492.6,0.4327352046966553
4,4,4119924736,16,0.1,0.1,0.02,0.048,1.0,100,1e-07,2,4433.0,6568.0,633.3,0.4026591777801513
4,4,4119924736,64,0.2,0.2,0.02,0.04,1.0,100,1e-07,2,4433.0,5842.0,396.3,2.3019652366638184
4,4,4119924736,64,0.2,0.1,0.02,0.04,2.0,100,1e-07,2,4433.0,6568.0,177.3,2.343702793121338
4,4,4119924736,16,0.2,0.2,0.01,0.04,1.0,150,1e-07,2,4433.0,7005.0,443.3,0.3427004814147949
4,4,4119924736,16,0.2,0.1,0.02,0.04,1.0,150,1e-07,2,4433.0,7005.0,443.3,0.3860821723937988
4,4,4119924736,64,0.1,0.1,0.01,0.048,2.0,150,1e-07,2,4433.0,7005.0,335.3,2.502743721008301
4,4,4119924736,64,0.1,0.2,0.01,0.048,2.0,150,1e-07,2,4433.0,7005.0,335.3,2.8462882041931152
4,4,4119924736,16,0.2,0.2,0.02,0.048,1.0,150,1e-07,2,4433.0,7005.0,443.3,0.406956672668457
4,4,4119924736,64,0.1,0.1,0.02,0.048,2.0,150,1e-07,2,4433.0,7005.0,484.3,2.952610731124878
4,4,4119924736,16,0.1,0.2,0.01,0.04,1.0,150,1e-07,2,4433.0,4203.0,363.2,0.4289755821228027
4,4,4119924736,16,0.1,0.1,0.02,0.048,2.0,150,1e-07,2,4433.0,5531.0,198.1,0.4793505668640136
4,4,4119924736,64,0.2,0.1,0.01,0.048,1.0,150,1e-07,2,4433.0,5531.0,443.3,2.8495969772338867
4,4,4119924736,64,0.2,0.1,0.01,0.04,2.0,100,1e-07,2,4433.0,6181.0,435.9,2.296367645263672
4,4,4119924736,16,0.2,0.1,0.02,0.048,1.0,150,1e-07,2,4433.0,9553.0,544.9,0.3822660446166992
4,4,4119924736,16,0.2,0.1,0.01,0.04,2.0,150,1e-07,2,4433.0,8083.0,633.3,0.3286738395690918
4,4,4119924736,64,0.1,0.2,0.01,0.04,1.0,100,1e-07,2,4433.0,7506.0,544.9,2.1529695987701416
4,4,4119924736,64,0.2,0.2,0.01,0.04,2.0,150,1e-07,2,4433.0,7005.0,738.8,1.687427282333374
4,4,4119924736,16,0.2,0.1,0.01,0.048,1.0,150,1e-07,2,4433.0,6181.0,544.9,0.384822130203247
4,4,4119924736,16,0.1,0.1,0.01,0.04,2.0,100,1e-07,2,4433.0,5838.0,229.4,0.3847107887268066
4,4,4119924736,16,0.1,0.2,0.01,0.048,1.0,150,1e-07,2,4433.0,5838.0,132.1,0.4813599586486816
4,4,4119924736,64,0.1,0.1,0.02,0.04,2.0,100,1e-07,2,4433.0,7005.0,167.7,1.7992374897003174
4,4,4119924736,64,0.2,0.2,0.01,0.04,2.0,100,1e-07,2,4433.0,7506.0,177.3,1.6471998691558838
4,4,4119924736,64,0.2,0.2,0.02,0.048,2.0,150,1e-07,2,4433.0,6181.0,622.7,2.704444646835327
4,4,4119924736,64,0.2,0.2,0.02,0.04,2.0,100,1e-07,2,4433.0,7506.0,100.8,1.8162171840667725
4,4,4119924736,16,0.1,0.1,0.01,0.048,2.0,150,1e-07,2,4433.0,6568.0,492.6,0.4409925937652588
4,4,4119924736,64,0.2,0.1,0.02,0.04,1.0,100,1e-07,2,4433.0,6568.0,143.0,3.0824575424194336
4,4,4119924736,64,0.2,0.1,0.02,0.048,1.0,150,1e-07,2,4433.0,6568.0,554.1,2.8620283603668213
4,4,4119924736,16,0.2,0.1,0.02,0.04,2.0,150,1e-07,2,4433.0,6181.0,622.7,0.3826522827148437
4,4,4119924736,64,0.1,0.2,0.01,0.04,2.0,100,1e-07,2,4433.0,6568.0,147.8,2.4657745361328125
4,4,4119924736,16,0.2,0.1,0.01,0.04,1.0,150,1e-07,2,4433.0,7005.0,443.3,0.4507005214691162
4,4,4119924736,64,0.1,0.2,0.02,0.048,2.0,100,1e-07,2,4433.0,7005.0,403.0,2.3163886070251465
4,4,4119924736,16,0.2,0.1,0.01,0.048,1.0,100,1e-07,2,4433.0,6181.0,443.3,0.4065456390380859
4,4,4119924736,64,0.2,0.1,0.01,0.048,2.0,150,1e-07,2,4433.0,5842.0,290.6,2.7554399967193604
4,4,4119924736,16,0.1,0.2,0.02,0.048,2.0,150,1e-07,2,4433.0,6181.0,886.6,0.3841898441314697
4,4,4119924736,16,0.2,0.2,0.01,0.04,2.0,150,1e-07,2,4433.0,6181.0,492.6,0.3856067657470703
4,4,4119924736,16,0.1,0.2,0.02,0.048,1.0,100,1e-07,2,4433.0,6181.0,363.2,0.3990693092346191
4,4,4119924736,64,0.2,0.2,0.02,0.048,2.0,100,1e-07,2,4433.0,6181.0,396.3,2.599501371383667
4,4,4119924736,16,0.2,0.2,0.01,0.048,1.0,100,1e-07,2,4433.0,7506.0,316.6,0.3755497932434082
4,4,4119924736,64,0.1,0.1,0.01,0.048,2.0,100,1e-07,2,4433.0,8083.0,492.6,2.250770092010498
4,4,4119924736,16,0.1,0.1,0.02,0.04,1.0,150,1e-07,2,4433.0,6568.0,544.9,0.3825798034667969
4,4,4119924736,16,0.2,0.2,0.01,0.048,2.0,100,1e-07,2,4433.0,6568.0,622.7,0.4263334274291992
4,4,4119924736,16,0.1,0.2,0.01,0.048,1.0,100,1e-07,2,4433.0,5838.0,622.7,0.4899876117706299
4,4,4119924736,16,0.2,0.2,0.02,0.04,1.0,100,1e-07,2,4433.0,6568.0,492.6,0.3915638923645019
4,4,4119924736,16,0.2,0.2,0.02,0.048,2.0,100,1e-07,2,4433.0,6181.0,396.3,0.3289754390716553
4,4,4119924736,16,0.2,0.1,0.02,0.04,1.0,100,1e-07,2,4433.0,6568.0,435.9,0.332345962524414
4,4,4119924736,16,0.2,0.2,0.01,0.04,2.0,100,1e-07,2,4433.0,5842.0,544.9,0.3777756690979004
4,4,4119924736,16,0.1,0.2,0.02,0.04,1.0,150,1e-07,2,4433.0,4674.0,152.9,0.5067739486694336
4,4,4119924736,16,0.1,0.1,0.02,0.048,1.0,150,1e-07,2,4433.0,6181.0,396.3,0.3784301280975342
4,4,4119924736,16,0.1,0.1,0.02,0.04,2.0,100,1e-07,2,4433.0,6568.0,484.3,0.4057013988494873
4,4,4119924736,16,0.1,0.1,0.01,0.048,1.0,100,1e-07,2,4433.0,6181.0,316.6,0.433382511138916
4,4,4119924736,16,0.1,0.1,0.01,0.04,2.0,150,1e-07,2,4433.0,5254.0,554.1,0.4353172779083252
4,4,4119924736,16,0.2,0.2,0.02,0.048,1.0,100,1e-07,2,4433.0,7005.0,622.7,0.332406997680664
4,4,4119924736,64,0.2,0.2,0.02,0.04,1.0,150,1e-07,2,4433.0,7005.0,443.3,2.397315263748169
4,4,4119924736,64,0.1,0.1,0.02,0.04,2.0,150,1e-07,2,4433.0,7005.0,174.4,1.894188404083252
4,4,4119924736,64,0.2,0.2,0.01,0.048,2.0,100,1e-07,2,4433.0,7506.0,316.6,2.4245824813842773
4,4,4119924736,16,0.2,0.2,0.01,0.048,2.0,150,1e-07,2,4433.0,6568.0,435.9,0.3784506320953369
4,4,4119924736,16,0.2,0.2,0.02,0.04,1.0,150,1e-07,2,4433.0,7005.0,295.5,0.3776118755340576
4,4,4119924736,64,0.2,0.1,0.01,0.04,1.0,150,1e-07,2,4433.0,9553.0,633.3,2.392406463623047
4,4,4119924736,16,0.1,0.2,0.01,0.04,1.0,100,1e-07,2,4433.0,6568.0,554.1,0.4347531795501709
4,4,4119924736,64,0.2,0.1,0.02,0.04,1.0,150,1e-07,2,4433.0,6181.0,443.3,3.157193183898926
4,4,4119924736,16,0.1,0.1,0.01,0.048,2.0,100,1e-07,2,4433.0,5838.0,633.3,0.382213830947876
4,4,4119924736,64,0.1,0.2,0.02,0.048,1.0,150,1e-07,2,4433.0,6568.0,443.3,2.342881917953491
4,4,4119924736,16,0.1,0.2,0.01,0.048,2.0,150,1e-07,2,4433.0,6181.0,246.3,0.4418337345123291
4,4,4119924736,16,0.2,0.1,0.02,0.048,2.0,100,1e-07,2,4433.0,7005.0,435.9,0.4291520118713379
4,4,4119924736,64,0.2,0.2,0.02,0.04,2.0,150,1e-07,2,4433.0,5254.0,633.3,1.8990938663482664
4,4,4119924736,64,0.1,0.2,0.01,0.04,1.0,150,1e-07,2,4433.0,6568.0,484.3,2.202244758605957
4,4,4119924736,64,0.1,0.2,0.01,0.04,2.0,150,1e-07,2,4433.0,6568.0,184.7,2.601411819458008
4,4,4119924736,64,0.1,0.1,0.01,0.04,2.0,100,1e-07,2,4433.0,6568.0,544.9,1.6121091842651367
4,4,4119924736,16,0.2,0.1,0.02,0.048,2.0,150,1e-07,2,4433.0,6181.0,622.7,0.3962888717651367
4,4,4119924736,64,0.1,0.1,0.02,0.048,2.0,100,1e-07,2,4433.0,6568.0,164.2,2.805827617645264
4,4,4119924736,16,0.1,0.2,0.01,0.048,2.0,100,1e-07,2,4433.0,5838.0,363.2,0.3772087097167969
4,4,4119924736,16,0.2,0.1,0.01,0.048,2.0,100,1e-07,2,4433.0,6568.0,80.6,0.386357307434082
4,4,4119924736,64,0.1,0.2,0.01,0.048,1.0,100,1e-07,2,4433.0,6568.0,155.7,2.198760747909546
4,4,4119924736,16,0.1,0.2,0.02,0.04,1.0,100,1e-07,2,4433.0,6181.0,554.1,0.4423229694366455
4,4,4119924736,64,0.1,0.2,0.02,0.04,1.0,150,1e-07,2,4433.0,7005.0,484.3,1.640650749206543
4,4,4119924736,16,0.2,0.1,0.01,0.04,1.0,100,1e-07,2,4433.0,6181.0,544.9,0.3768751621246338
4,4,4119924736,64,0.1,0.1,0.02,0.048,1.0,150,1e-07,2,4433.0,6568.0,492.6,2.548466920852661
4,4,4119924736,64,0.2,0.1,0.01,0.04,2.0,150,1e-07,2,4433.0,5254.0,124.5,2.4976449012756348
4,4,4119924736,64,0.1,0.1,0.02,0.04,1.0,150,1e-07,2,4433.0,7005.0,164.2,3.6210241317749023
4,4,4119924736,64,0.2,0.1,0.02,0.048,2.0,150,1e-07,2,4433.0,7506.0,554.1,2.701900005340576
4,4,4119924736,64,0.1,0.1,0.01,0.04,2.0,150,1e-07,2,4433.0,7005.0,622.7,1.5907976627349854
4,4,4119924736,64,0.2,0.2,0.01,0.048,1.0,100,1e-07,2,4433.0,7005.0,311.4,2.105721235275269
4,4,4119924736,64,0.2,0.2,0.01,0.04,1.0,150,1e-07,2,4433.0,7506.0,738.8,2.494904041290283
4,4,4119924736,64,0.1,0.1,0.01,0.04,1.0,150,1e-07,2,4433.0,6568.0,492.6,2.294508218765259
4,4,4119924736,64,0.2,0.2,0.01,0.048,1.0,150,1e-07,2,4433.0,6181.0,158.3,2.351503849029541
4,4,4119924736,16,0.1,0.2,0.02,0.048,2.0,100,1e-07,2,4433.0,4042.0,233.3,0.581596851348877
4,4,4119924736,16,0.2,0.1,0.01,0.048,2.0,150,1e-07,2,4433.0,5838.0,484.3,0.3779947757720947
4,4,4119924736,64,0.1,0.2,0.02,0.04,2.0,100,1e-07,2,4433.0,6568.0,341.0,2.4234771728515625
4,4,4119924736,64,0.2,0.1,0.01,0.048,2.0,100,1e-07,2,4433.0,6568.0,181.6,2.7682576179504395
4,4,4119924736,16,0.1,0.1,0.02,0.04,2.0,150,1e-07,2,4433.0,6181.0,152.9,0.4326319694519043
4,4,4119924736,64,0.2,0.1,0.01,0.048,1.0,100,1e-07,2,4433.0,6568.0,161.4,2.7091329097747803
4,4,4119924736,64,0.1,0.2,0.02,0.04,1.0,100,1e-07,2,4433.0,8757.0,369.4,1.612072229385376
4,4,4119924736,64,0.2,0.2,0.01,0.048,2.0,150,1e-07,2,4433.0,6568.0,484.3,2.5088982582092285
4,4,4119924736,64,0.2,0.1,0.02,0.048,1.0,100,1e-07,2,4433.0,6568.0,147.8,2.7797930240631104
4,4,4119924736,16,0.2,0.2,0.01,0.04,1.0,100,1e-07,2,4433.0,6568.0,633.3,0.3757965564727783
4,4,4119924736,64,0.1,0.1,0.02,0.04,1.0,100,1e-07,2,4433.0,7506.0,174.4,3.577289342880249
4,4,4119924736,16,0.1,0.1,0.01,0.04,1.0,100,1e-07,2,4433.0,7005.0,167.7,0.4298553466796875
4,4,4119924736,64,0.1,0.1,0.01,0.048,1.0,150,1e-07,2,4433.0,7005.0,633.3,1.8391680717468264
4,4,4119924736,64,0.1,0.2,0.01,0.048,2.0,100,1e-07,2,4433.0,6181.0,152.9,2.752690315246582
4,4,4119924736,64,0.2,0.2,0.02,0.048,1.0,150,1e-07,2,4433.0,6181.0,295.5,1.8448948860168457
4,4,4119924736,64,0.1,0.2,0.02,0.048,1.0,100,1e-07,2,4433.0,6181.0,143.0,2.3685004711151123
4,4,4119924736,64,0.2,0.2,0.02,0.048,1.0,100,1e-07,2,4433.0,8083.0,177.3,1.85932207107544
4,4,4119924736,64,0.2,0.2,0.01,0.04,1.0,100,1e-07,2,4433.0,7506.0,170.5,2.5177481174468994
4,4,4119924736,16,0.1,0.1,0.02,0.04,1.0,100,1e-07,2,4433.0,5531.0,544.9,0.4535508155822754
4,4,4119924736,64,0.2,0.1,0.02,0.048,2.0,100,1e-07,2,4433.0,5531.0,121.1,2.598259687423706
4,4,4119924736,16,0.2,0.2,0.02,0.04,2.0,100,1e-07,2,4433.0,7005.0,554.1,0.3962521553039551
4,4,4119924736,16,0.1,0.1,0.01,0.04,1.0,150,1e-07,2,4433.0,7005.0,435.9,0.4364275932312011
4,4,4119924736,16,0.1,0.2,0.02,0.04,2.0,150,1e-07,2,4433.0,4674.0,341.0,0.3794331550598144
4,4,4119924736,64,0.1,0.1,0.01,0.04,1.0,100,1e-07,2,4433.0,8083.0,484.3,2.3058784008026123
3,3,6246445056,69,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,295.5,126.91727232933044
3,3,6246445056,68,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,5842.0,246.3,134.65134239196777
3,3,6246445056,65,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7506.0,295.5,96.0666389465332
3,3,6246445056,70,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,435.9,131.58117032051086
3,3,6246445056,66,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,126.7,98.55762314796448
3,3,6246445056,66,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,6181.0,242.2,168.66584181785583
3,3,6246445056,68,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7506.0,311.4,121.29729747772215
3,3,6246445056,70,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,5838.0,221.7,141.3719334602356
3,3,6246445056,69,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,272.4,109.75278544425964
3,3,6246445056,69,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,145.3,133.71681571006775
3,3,6246445056,67,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,871.8,132.22724223136902
3,3,6246445056,70,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7789.0,256.4,130.5787124633789
3,3,6246445056,64,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,5254.0,147.8,133.0098042488098
3,3,6246445056,70,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7506.0,435.9,128.85254883766174
3,3,6246445056,68,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,5838.0,161.4,111.95958638191225
3,3,6246445056,70,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7506.0,335.3,118.15490078926086
3,3,6246445056,71,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,6181.0,871.8,147.30364418029785
3,3,6246445056,66,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,396.3,120.08667755126952
3,3,6246445056,65,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,136.2,155.90770483016968
3,3,6246445056,67,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,492.6,129.60628390312195
3,3,6246445056,69,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,6568.0,229.4,115.434588432312
3,3,6246445056,66,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,211.1,116.72690534591676
3,3,6246445056,65,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,316.6,106.1410403251648
3,3,6246445056,68,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7506.0,316.6,142.9567356109619
3,3,6246445056,64,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,738.8,81.3861780166626
3,3,6246445056,66,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,256.4,120.7225625514984
3,3,6246445056,65,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,5531.0,164.2,138.45269680023193
3,3,6246445056,69,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,871.8,114.30730152130128
3,3,6246445056,67,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,189.5,138.44559741020203
3,3,6246445056,64,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,3390.0,106.3,106.74139380455016
3,3,6246445056,67,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,6568.0,316.6,126.50092768669128
3,3,6246445056,68,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,246.3,118.70383405685423
3,3,6246445056,72,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,5838.0,229.4,118.94609594345091
3,3,6246445056,69,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,6568.0,217.9,146.5310776233673
3,3,6246445056,67,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,6181.0,233.3,90.66569471359252
3,3,6246445056,66,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,233.3,118.174134016037
3,3,6246445056,67,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,242.2,152.66669154167175
3,3,6246445056,67,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,6568.0,295.5,155.8150475025177
3,3,6246445056,66,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,290.6,115.03224396705627
3,3,6246445056,71,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,295.5,122.73424434661864
3,3,6246445056,65,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,5531.0,211.1,130.6447820663452
3,3,6246445056,69,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,7005.0,272.4,131.4751751422882
3,3,6246445056,66,0.2,0.1,0.01,0.048,2.0,1000,1e-07,3,4433.0,6181.0,145.3,120.55234813690186
